Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
314.85,1.936e-6,,1.936e-6,
314.9,2.043e-6,,2.043e-6,
314.95,2.051e-6,,2.051e-6,
315,1.959e-6,,1.959e-6,
315.05,1.779e-6,,1.779e-6,
315.1,1.536e-6,,1.536e-6,
315.15,1.262e-6,,1.262e-6,
315.2,9.854e-7,,9.854e-7,
315.25,7.318e-7,,7.318e-7,
315.3,5.168e-7,,5.168e-7,
315.35,3.470e-7,,3.470e-7,
315.4,2.215e-7,,2.215e-7,
315.45,1.345e-7,,1.345e-7,
315.5,7.766e-8,,7.766e-8,
315.55,4.268e-8,,4.268e-8,
315.6,2.240e-8,,2.240e-8,
315.65,1.139e-8,,1.139e-8,
315.7,5.909e-9,,5.909e-9,
315.75,3.668e-9,,3.668e-9,
315.8,3.398e-9,,3.398e-9,
315.85,4.522e-9,,4.522e-9,
315.9,6.875e-9,,6.875e-9,
315.95,1.049e-8,,1.049e-8,
316,1.543e-8,,1.543e-8,
316.05,2.168e-8,,2.168e-8,
316.1,2.900e-8,,2.900e-8,
316.15,3.692e-8,,3.692e-8,
316.2,4.476e-8,,4.476e-8,
316.25,5.165e-8,,5.165e-8,
316.3,5.678e-8,,5.678e-8,
316.35,5.946e-8,,5.946e-8,
316.4,5.937e-8,,5.937e-8,
316.45,5.658e-8,,5.658e-8,
316.5,5.152e-8,,5.152e-8,
316.55,4.492e-8,,4.492e-8,
316.6,3.759e-8,,3.759e-8,
316.65,3.030e-8,,3.030e-8,
316.7,2.363e-8,,2.363e-8,
316.75,1.793e-8,,1.793e-8,
316.8,1.334e-8,,1.334e-8,
316.85,9.826e-9,,9.826e-9,
316.9,7.288e-9,,7.288e-9,
316.95,5.593e-9,,5.593e-9,
317,4.636e-9,,4.636e-9,
317.05,4.349e-9,,4.349e-9,
317.1,4.691e-9,,4.691e-9,
317.15,5.631e-9,,5.631e-9,
317.2,7.113e-9,,7.113e-9,
317.25,9.039e-9,,9.039e-9,
317.3,1.126e-8,,1.126e-8,
317.35,1.357e-8,,1.357e-8,
317.4,1.575e-8,,1.575e-8,
317.45,1.760e-8,,1.760e-8,
317.5,1.898e-8,,1.898e-8,
317.55,1.982e-8,,1.982e-8,
317.6,2.016e-8,,2.016e-8,
317.65,2.009e-8,,2.009e-8,
317.7,1.970e-8,,1.970e-8,
317.75,1.910e-8,,1.910e-8,
317.8,1.832e-8,,1.832e-8,
317.85,1.737e-8,,1.737e-8,
317.9,1.622e-8,,1.622e-8,
317.95,1.485e-8,,1.485e-8,
318,1.335e-8,,1.335e-8,
318.05,1.189e-8,,1.189e-8,
318.1,1.087e-8,,1.087e-8,
318.15,1.103e-8,,1.103e-8,
318.2,1.366e-8,,1.366e-8,
318.25,2.095e-8,,2.095e-8,
318.3,3.651e-8,,3.651e-8,
318.35,6.588e-8,,6.588e-8,
318.4,1.170e-7,,1.170e-7,
318.45,2.003e-7,,2.003e-7,
318.5,3.280e-7,,3.280e-7,
318.55,5.120e-7,,5.120e-7,
318.6,7.615e-7,,7.615e-7,
318.65,1.079e-6,,1.079e-6,
318.7,1.455e-6,,1.455e-6,
318.75,1.868e-6,,1.868e-6,
318.8,2.284e-6,,2.284e-6,
318.85,2.659e-6,,2.659e-6,
318.9,2.947e-6,,2.947e-6,
318.95,3.110e-6,,3.110e-6,
319,3.125e-6,,3.125e-6,
319.05,2.989e-6,,2.989e-6,
319.1,2.722e-6,,2.722e-6,
319.15,2.361e-6,,2.361e-6,
319.2,1.949e-6,,1.949e-6,
319.25,1.532e-6,,1.532e-6,
319.3,1.146e-6,,1.146e-6,
319.35,8.164e-7,,8.164e-7,
319.4,5.537e-7,,5.537e-7,
319.45,3.575e-7,,3.575e-7,
319.5,2.198e-7,,2.198e-7,
319.55,1.286e-7,,1.286e-7,
319.6,7.168e-8,,7.168e-8,
319.65,3.802e-8,,3.802e-8,
319.7,1.920e-8,,1.920e-8,
319.75,9.234e-9,,9.234e-9,
319.8,4.227e-9,,4.227e-9,
319.85,1.842e-9,,1.842e-9,
319.9,7.646e-10,,7.646e-10,
319.95,3.025e-10,,3.025e-10,
320,1.152e-10,,1.152e-10,
320.05,4.575e-11,,4.575e-11,
320.1,2.928e-11,,2.928e-11,
320.15,4.904e-11,,4.904e-11,
320.2,1.240e-10,,1.240e-10,
320.25,3.221e-10,,3.221e-10,
320.3,8.040e-10,,8.040e-10,
320.35,1.914e-9,,1.914e-9,
320.4,4.341e-9,,4.341e-9,
320.45,9.380e-9,,9.380e-9,
320.5,1.931e-8,,1.931e-8,
320.55,3.787e-8,,3.787e-8,
320.6,7.076e-8,,7.076e-8,
320.65,1.260e-7,,1.260e-7,
320.7,2.136e-7,,2.136e-7,
320.75,3.451e-7,,3.451e-7,
320.8,5.312e-7,,5.312e-7,
320.85,7.790e-7,,7.790e-7,
320.9,1.088e-6,,1.088e-6,
320.95,1.448e-6,,1.448e-6,
321,1.837e-6,,1.837e-6,
321.05,2.219e-6,,2.219e-6,
321.1,2.554e-6,,2.554e-6,
321.15,2.801e-6,,2.801e-6,
321.2,2.926e-6,,2.926e-6,
321.25,2.913e-6,,2.913e-6,
321.3,2.762e-6,,2.762e-6,
321.35,2.497e-6,,2.497e-6,
321.4,2.150e-6,,2.150e-6,
321.45,1.765e-6,,1.765e-6,
321.5,1.381e-6,,1.381e-6,
321.55,1.031e-6,,1.031e-6,
321.6,7.336e-7,,7.336e-7,
321.65,4.985e-7,,4.985e-7,
321.7,3.237e-7,,3.237e-7,
321.75,2.011e-7,,2.011e-7,
321.8,1.198e-7,,1.198e-7,
321.85,6.859e-8,,6.859e-8,
321.9,3.793e-8,,3.793e-8,
321.95,2.040e-8,,2.040e-8,
322,1.082e-8,,1.082e-8,
322.05,5.849e-9,,5.849e-9,
322.1,3.463e-9,,3.463e-9,
322.15,2.527e-9,,2.527e-9,
322.2,2.429e-9,,2.429e-9,
322.25,2.849e-9,,2.849e-9,
322.3,3.603e-9,,3.603e-9,
322.35,4.561e-9,,4.561e-9,
322.4,5.603e-9,,5.603e-9,
322.45,6.604e-9,,6.604e-9,
322.5,7.437e-9,,7.437e-9,
322.55,7.989e-9,,7.989e-9,
322.6,8.185e-9,,8.185e-9,
322.65,7.996e-9,,7.996e-9,
322.7,7.453e-9,,7.453e-9,
322.75,6.638e-9,,6.638e-9,
322.8,5.666e-9,,5.666e-9,
322.85,4.669e-9,,4.669e-9,
322.9,3.773e-9,,3.773e-9,
322.95,3.085e-9,,3.085e-9,
323,2.681e-9,,2.681e-9,
323.05,2.608e-9,,2.608e-9,
323.1,2.881e-9,,2.881e-9,
323.15,3.481e-9,,3.481e-9,
323.2,4.357e-9,,4.357e-9,
323.25,5.422e-9,,5.422e-9,
323.3,6.559e-9,,6.559e-9,
323.35,7.630e-9,,7.630e-9,
323.4,8.493e-9,,8.493e-9,
323.45,9.026e-9,,9.026e-9,
323.5,9.152e-9,,9.152e-9,
323.55,8.849e-9,,8.849e-9,
323.6,8.158e-9,,8.158e-9,
323.65,7.170e-9,,7.170e-9,
323.7,6.008e-9,,6.008e-9,
323.75,4.800e-9,,4.800e-9,
323.8,3.655e-9,,3.655e-9,
323.85,2.654e-9,,2.654e-9,
323.9,1.837e-9,,1.837e-9,
323.95,1.212e-9,,1.212e-9,
324,7.626e-10,,7.626e-10,
324.05,4.574e-10,,4.574e-10,
324.1,2.615e-10,,2.615e-10,
324.15,1.426e-10,,1.426e-10,
324.21,6.462e-11,,6.462e-11,
324.26,3.171e-11,,3.171e-11,
324.31,1.483e-11,,1.483e-11,
324.36,6.616e-12,,6.616e-12,
324.41,2.813e-12,,2.813e-12,
324.46,1.142e-12,,1.142e-12,
324.51,4.485e-13,,4.485e-13,
324.56,1.883e-13,,1.883e-13,
324.61,1.387e-13,,1.387e-13,
324.66,2.639e-13,,2.639e-13,
324.71,7.060e-13,,7.060e-13,
324.76,1.911e-12,,1.911e-12,
324.81,4.969e-12,,4.969e-12,
324.86,1.234e-11,,1.234e-11,
324.91,2.922e-11,,2.922e-11,
324.96,6.603e-11,,6.603e-11,
325.01,1.424e-10,,1.424e-10,
325.06,2.928e-10,,2.928e-10,
325.11,5.747e-10,,5.747e-10,
325.16,1.076e-9,,1.076e-9,
325.21,1.923e-9,,1.923e-9,
325.26,3.278e-9,,3.278e-9,
325.31,5.333e-9,,5.333e-9,
325.36,8.279e-9,,8.279e-9,
325.41,1.227e-8,,1.227e-8,
325.46,1.735e-8,,1.735e-8,
325.51,2.342e-8,,2.342e-8,
325.56,3.018e-8,,3.018e-8,
325.61,3.714e-8,,3.714e-8,
325.66,4.365e-8,,4.365e-8,
325.71,4.900e-8,,4.900e-8,
325.76,5.256e-8,,5.256e-8,
325.81,5.390e-8,,5.390e-8,
325.86,5.285e-8,,5.285e-8,
325.91,4.957e-8,,4.957e-8,
325.96,4.451e-8,,4.451e-8,
326.01,3.828e-8,,3.828e-8,
326.06,3.155e-8,,3.155e-8,
326.11,2.494e-8,,2.494e-8,
326.16,1.893e-8,,1.893e-8,
326.21,1.380e-8,,1.380e-8,
326.26,9.680e-9,,9.680e-9,
326.31,6.533e-9,,6.533e-9,
326.36,4.246e-9,,4.246e-9,
326.41,2.661e-9,,2.661e-9,
326.46,1.609e-9,,1.609e-9,
326.51,9.411e-10,,9.411e-10,
326.56,5.383e-10,,5.383e-10,
326.61,3.127e-10,,3.127e-10,
326.66,2.072e-10,,2.072e-10,
326.71,1.912e-10,,1.912e-10,
326.76,2.570e-10,,2.570e-10,
326.81,4.163e-10,,4.163e-10,
326.86,6.970e-10,,6.970e-10,
326.91,1.139e-9,,1.139e-9,
326.96,1.787e-9,,1.787e-9,
327.01,2.680e-9,,2.680e-9,
327.06,3.837e-9,,3.837e-9,
327.11,5.244e-9,,5.244e-9,
327.16,6.841e-9,,6.841e-9,
327.21,8.518e-9,,8.518e-9,
327.26,1.012e-8,,1.012e-8,
327.31,1.148e-8,,1.148e-8,
327.36,1.244e-8,,1.244e-8,
327.41,1.286e-8,,1.286e-8,
327.46,1.273e-8,,1.273e-8,
327.51,1.210e-8,,1.210e-8,
327.56,1.119e-8,,1.119e-8,
327.61,1.037e-8,,1.037e-8,
327.66,1.031e-8,,1.031e-8,
327.71,1.216e-8,,1.216e-8,
327.76,1.789e-8,,1.789e-8,
327.81,3.082e-8,,3.082e-8,
327.86,5.636e-8,,5.636e-8,
327.91,1.027e-7,,1.027e-7,
327.96,1.817e-7,,1.817e-7,
328.01,3.086e-7,,3.086e-7,
328.06,5.014e-7,,5.014e-7,
328.11,7.782e-7,,7.782e-7,
328.16,1.153e-6,,1.153e-6,
328.21,1.632e-6,,1.632e-6,
328.26,2.220e-6,1.379e-8,2.206e-6,
328.31,2.934e-6,8.763e-8,2.846e-6,
328.36,4.010e-6,5.042e-7,3.505e-6,
328.41,6.894e-6,2.772e-6,4.122e-6,
328.46,1.918e-5,1.455e-5,4.628e-6,
328.51,7.798e-5,7.302e-5,4.961e-6,
328.56,3.551e-4,3.500e-4,5.078e-6,
328.61,1.608e-3,1.603e-3,4.961e-6,
328.66,7.017e-3,7.012e-3,4.628e-6,
328.71,2.931e-2,2.931e-2,4.122e-6,
328.76,1.170e-1,1.170e-1,3.505e-6,
328.81,4.465e-1,4.465e-1,2.846e-6,
328.86,1.628e+0,1.628e+0,2.206e-6,
328.91,5.669e+0,5.669e+0,1.632e-6,
328.96,1.886e+1,1.886e+1,1.153e-6,
329.01,5.998e+1,5.998e+1,7.780e-7,
329.06,1.822e+2,1.822e+2,5.011e-7,
329.11,5.289e+2,5.289e+2,3.081e-7,
329.16,1.467e+3,1.467e+3,1.809e-7,
329.21,3.887e+3,3.887e+3,1.014e-7,
329.26,9.842e+3,9.842e+3,5.425e-8,
329.31,2.381e+4,2.381e+4,2.771e-8,
329.36,5.506e+4,5.506e+4,1.352e-8,
329.41,1.216e+5,1.216e+5,6.296e-9,
329.46,2.568e+5,2.568e+5,2.800e-9,
329.51,5.180e+5,5.180e+5,1.190e-9,
329.56,9.987e+5,9.987e+5,4.848e-10,
329.61,1.840e+6,1.840e+6,1.938e-10,
329.66,3.239e+6,3.239e+6,8.540e-11,
329.71,5.450e+6,5.450e+6,5.921e-11,
329.76,8.762e+6,8.762e+6,7.855e-11,
329.81,1.346e+7,1.346e+7,1.380e-10,
329.86,1.977e+7,1.977e+7,2.497e-10,
329.91,2.775e+7,2.775e+7,4.374e-10,
329.96,3.723e+7,3.723e+7,7.334e-10,
330.01,4.773e+7,4.773e+7,1.175e-9,
330.06,5.848e+7,5.848e+7,1.799e-9,
330.11,6.849e+7,6.849e+7,2.630e-9,
330.16,7.666e+7,7.666e+7,3.673e-9,
330.21,8.202e+7,8.202e+7,4.901e-9,
330.26,8.388e+7,8.388e+7,6.247e-9,
330.31,8.199e+7,8.199e+7,7.606e-9,
330.36,7.660e+7,7.660e+7,8.846e-9,
330.41,6.841e+7,6.841e+7,9.829e-9,
330.46,5.839e+7,5.839e+7,1.043e-8,
330.51,4.765e+7,4.765e+7,1.058e-8,
330.56,3.716e+7,3.716e+7,1.024e-8,
330.61,2.771e+7,2.771e+7,9.475e-9,
330.66,1.975e+7,1.975e+7,8.374e-9,
330.71,1.345e+7,1.345e+7,7.069e-9,
330.76,8.761e+6,8.761e+6,5.701e-9,
330.81,5.454e+6,5.454e+6,4.393e-9,
330.86,3.246e+6,3.246e+6,3.235e-9,
330.91,1.846e+6,1.846e+6,2.281e-9,
330.96,1.004e+6,1.004e+6,1.545e-9,
331.01,5.219e+5,5.219e+5,1.020e-9,
331.06,2.593e+5,2.593e+5,6.830e-10,
331.11,1.232e+5,1.232e+5,5.108e-10,
331.16,5.593e+4,5.593e+4,4.887e-10,
331.21,2.427e+4,2.427e+4,6.162e-10,
331.26,1.007e+4,1.007e+4,9.079e-10,
331.31,3.994e+3,3.994e+3,1.390e-9,
331.36,1.514e+3,1.514e+3,2.093e-9,
331.41,5.488e+2,5.488e+2,3.039e-9,
331.46,1.901e+2,1.901e+2,4.228e-9,
331.51,6.294e+1,6.294e+1,5.627e-9,
331.56,1.992e+1,1.992e+1,7.158e-9,
331.61,6.026e+0,6.026e+0,8.701e-9,
331.66,1.743e+0,1.743e+0,1.011e-8,
331.71,4.816e-1,4.816e-1,1.122e-8,
331.76,1.272e-1,1.272e-1,1.190e-8,
331.81,3.212e-2,3.212e-2,1.207e-8,
331.86,7.752e-3,7.752e-3,1.169e-8,
331.91,1.788e-3,1.788e-3,1.083e-8,
331.96,3.942e-4,3.941e-4,9.596e-9,
332.01,8.305e-5,8.304e-5,8.141e-9,
332.06,1.673e-5,1.672e-5,6.633e-9,
332.11,3.223e-6,3.218e-6,5.226e-9,
332.16,5.958e-7,5.917e-7,4.043e-9,
332.21,1.072e-7,1.040e-7,3.168e-9,
332.26,1.694e-8,1.429e-8,2.650e-9,
332.31,2.506e-9,,2.506e-9,
332.36,2.727e-9,,2.727e-9,
332.41,3.282e-9,,3.282e-9,
332.46,4.115e-9,,4.115e-9,
332.51,5.149e-9,,5.149e-9,
332.56,6.276e-9,,6.276e-9,
332.61,7.373e-9,,7.373e-9,
332.66,8.309e-9,,8.309e-9,
332.71,8.962e-9,,8.962e-9,
332.76,9.246e-9,,9.246e-9,
332.81,9.120e-9,,9.120e-9,
332.86,8.600e-9,,8.600e-9,
332.91,7.751e-9,,7.751e-9,
332.96,6.678e-9,,6.678e-9,
333.01,5.499e-9,,5.499e-9,
333.06,4.329e-9,,4.329e-9,
333.11,3.257e-9,,3.257e-9,
333.16,2.343e-9,,2.343e-9,
333.21,1.610e-9,,1.610e-9,
333.26,1.058e-9,,1.058e-9,
333.31,6.646e-10,,6.646e-10,
333.36,3.990e-10,,3.990e-10,
333.41,2.290e-10,,2.290e-10,
333.46,1.256e-10,,1.256e-10,
333.51,6.585e-11,,6.585e-11,
333.56,3.300e-11,,3.300e-11,
333.61,1.581e-11,,1.581e-11,
333.66,7.239e-12,,7.239e-12,
333.71,3.168e-12,,3.168e-12,
333.76,1.325e-12,,1.325e-12,
333.81,5.300e-13,,5.300e-13,
333.86,2.026e-13,,2.026e-13,
333.91,7.401e-14,,7.401e-14,
333.96,2.585e-14,,2.585e-14,
334.01,8.627e-15,,8.627e-15,
334.06,2.753e-15,,2.753e-15,
334.11,8.395e-16,,8.395e-16,
334.16,2.447e-16,,2.447e-16,
334.21,6.819e-17,,6.819e-17,
334.26,1.816e-17,,1.816e-17,
334.31,4.624e-18,,4.624e-18,
334.36,1.125e-18,,1.125e-18,
334.41,2.617e-19,,2.617e-19,
334.46,5.819e-20,,5.819e-20,
334.51,1.237e-20,,1.237e-20,
334.56,2.512e-21,,2.512e-21,
334.61,4.877e-22,,4.877e-22,
334.66,9.052e-23,,9.052e-23,
334.71,1.606e-23,,1.606e-23,
334.76,2.723e-24,,2.723e-24,
340.66,2.909e-24,2.909e-24,,
340.71,1.673e-23,1.673e-23,,
340.76,9.222e-23,9.222e-23,,
340.81,4.871e-22,4.871e-22,,
340.86,2.466e-21,2.466e-21,,
340.91,1.196e-20,1.196e-20,,
340.96,5.560e-20,5.560e-20,,
341.01,2.477e-19,2.477e-19,,
341.06,1.058e-18,1.058e-18,,
341.11,4.327e-18,4.327e-18,,
341.16,1.696e-17,1.696e-17,,
341.21,6.375e-17,6.375e-17,,
341.26,2.295e-16,2.295e-16,,
341.31,7.921e-16,7.921e-16,,
341.36,2.620e-15,2.620e-15,,
341.41,8.303e-15,8.303e-15,,
341.46,2.522e-14,2.522e-14,,
341.51,7.340e-14,7.340e-14,,
341.56,2.047e-13,2.047e-13,,
341.61,5.473e-13,5.473e-13,,
341.66,1.402e-12,1.402e-12,,
341.71,3.442e-12,3.442e-12,,
341.76,8.097e-12,8.097e-12,,
341.81,1.826e-11,1.826e-11,,
341.86,3.945e-11,3.945e-11,,
341.91,8.168e-11,8.168e-11,,
341.96,1.621e-10,1.621e-10,,
342.01,3.082e-10,3.082e-10,,
342.06,5.617e-10,5.617e-10,,
342.11,9.810e-10,9.810e-10,,
342.16,1.642e-9,1.642e-9,,
342.21,2.634e-9,2.634e-9,,
342.26,4.048e-9,4.048e-9,,
342.31,5.963e-9,5.963e-9,,
342.36,8.418e-9,8.418e-9,,
342.41,1.139e-8,1.139e-8,,
342.46,1.476e-8,1.476e-8,,
342.51,1.834e-8,1.834e-8,,
342.56,2.184e-8,2.184e-8,,
342.61,2.492e-8,2.492e-8,,
342.66,2.725e-8,2.725e-8,,
342.71,2.856e-8,2.856e-8,,
342.76,2.868e-8,2.868e-8,,
342.81,2.760e-8,2.760e-8,,
342.86,2.546e-8,2.546e-8,,
342.91,2.250e-8,2.250e-8,,
342.96,1.906e-8,1.906e-8,,
343.01,1.547e-8,1.547e-8,,
343.06,1.204e-8,1.204e-8,,
343.11,8.973e-9,8.973e-9,,
343.16,6.411e-9,6.411e-9,,
343.21,4.389e-9,4.389e-9,,
343.26,2.880e-9,2.880e-9,,
343.31,1.811e-9,1.811e-9,,
343.36,1.091e-9,1.091e-9,,
343.41,6.301e-10,6.301e-10,,
343.46,3.487e-10,3.487e-10,,
343.51,1.849e-10,1.849e-10,,
343.56,9.400e-11,9.400e-11,,
343.61,4.578e-11,4.578e-11,,
343.66,2.137e-11,2.137e-11,,
343.71,9.560e-12,9.560e-12,,
343.76,4.098e-12,4.098e-12,,
343.81,1.684e-12,1.684e-12,,
343.86,6.628e-13,6.628e-13,,
343.91,2.501e-13,2.501e-13,,
343.96,9.042e-14,9.042e-14,,
344.01,3.133e-14,3.133e-14,,
344.06,1.040e-14,1.040e-14,,
344.11,3.311e-15,3.311e-15,,
344.16,1.010e-15,1.010e-15,,
344.21,2.951e-16,2.951e-16,,
344.26,8.264e-17,8.264e-17,,
344.31,2.218e-17,2.218e-17,,
344.36,5.706e-18,5.706e-18,,
344.41,1.406e-18,1.406e-18,,
344.46,3.323e-19,3.323e-19,,
344.51,7.522e-20,7.522e-20,,
344.56,1.632e-20,1.632e-20,,
344.61,3.393e-21,3.393e-21,,
344.66,6.760e-22,6.760e-22,,
344.71,1.291e-22,1.291e-22,,
344.76,2.362e-23,2.362e-23,,
344.81,4.142e-24,4.142e-24,,
346.81,1.644e-23,1.644e-23,,
346.86,8.895e-23,8.895e-23,,
346.91,4.618e-22,4.618e-22,,
346.96,2.301e-21,2.301e-21,,
347.01,1.101e-20,1.101e-20,,
347.06,5.053e-20,5.053e-20,,
347.11,2.226e-19,2.226e-19,,
347.16,9.412e-19,9.412e-19,,
347.21,3.819e-18,3.819e-18,,
347.26,1.488e-17,1.488e-17,,
347.31,5.561e-17,5.561e-17,,
347.36,1.995e-16,1.995e-16,,
347.41,6.869e-16,6.869e-16,,
347.46,2.270e-15,2.270e-15,,
347.51,7.199e-15,7.199e-15,,
347.56,2.191e-14,2.191e-14,,
347.61,6.402e-14,6.402e-14,,
347.66,1.795e-13,1.795e-13,,
347.71,4.831e-13,4.831e-13,,
347.76,1.248e-12,1.248e-12,,
347.81,3.093e-12,3.093e-12,,
347.86,7.358e-12,7.358e-12,,
347.91,1.680e-11,1.680e-11,,
347.96,3.682e-11,3.682e-11,,
348.01,7.744e-11,7.744e-11,,
348.06,1.563e-10,1.563e-10,,
348.11,3.029e-10,3.029e-10,,
348.16,5.631e-10,5.631e-10,,
348.21,1.005e-9,1.005e-9,,
348.26,1.721e-9,1.721e-9,,
348.31,2.829e-9,2.829e-9,,
348.36,4.464e-9,4.464e-9,,
348.41,6.759e-9,6.759e-9,,
348.46,9.822e-9,9.822e-9,,
348.51,1.370e-8,1.370e-8,,
348.56,1.834e-8,1.834e-8,,
348.61,2.356e-8,2.356e-8,,
348.66,2.905e-8,2.905e-8,,
348.71,3.438e-8,3.438e-8,,
348.76,3.905e-8,3.905e-8,,
348.81,4.257e-8,4.257e-8,,
348.86,4.454e-8,4.454e-8,,
348.91,4.472e-8,4.472e-8,,
348.96,4.310e-8,4.310e-8,,
349.01,3.986e-8,3.986e-8,,
349.06,3.538e-8,3.538e-8,,
349.11,3.015e-8,3.015e-8,,
349.16,2.465e-8,2.465e-8,,
349.21,1.936e-8,1.936e-8,,
349.26,1.460e-8,1.460e-8,,
349.31,1.059e-8,1.059e-8,,
349.36,7.422e-9,7.422e-9,,
349.41,5.096e-9,5.096e-9,,
349.46,3.553e-9,3.553e-9,,
349.51,2.728e-9,2.728e-9,,
349.56,2.580e-9,2.580e-9,,
349.61,3.120e-9,3.120e-9,,
349.66,4.414e-9,4.414e-9,,
349.71,6.578e-9,6.578e-9,,
349.76,9.747e-9,9.747e-9,,
349.81,1.404e-8,1.404e-8,,
349.86,1.949e-8,1.949e-8,,
349.91,2.601e-8,2.601e-8,,
349.96,3.335e-8,3.335e-8,,
350.01,4.106e-8,4.106e-8,,
350.06,4.853e-8,4.853e-8,,
350.11,5.507e-8,5.507e-8,,
350.16,6.001e-8,6.001e-8,,
350.21,6.280e-8,6.280e-8,,
350.26,6.313e-8,6.313e-8,,
350.31,6.101e-8,6.101e-8,,
350.36,5.674e-8,5.674e-8,,
350.41,5.090e-8,5.090e-8,,
350.46,4.424e-8,4.424e-8,,
350.51,3.758e-8,3.758e-8,,
350.56,3.167e-8,3.167e-8,,
350.61,2.710e-8,2.710e-8,,
350.66,2.426e-8,2.426e-8,,
350.71,2.330e-8,2.330e-8,,
350.76,2.412e-8,2.412e-8,,
350.81,2.644e-8,2.644e-8,,
350.86,2.977e-8,2.977e-8,,
350.91,3.353e-8,3.353e-8,,
350.96,3.710e-8,3.710e-8,,
351.01,3.990e-8,3.990e-8,,
351.06,4.146e-8,4.146e-8,,
351.11,4.150e-8,4.150e-8,,
351.16,3.994e-8,3.994e-8,4.124e-22,
351.21,3.695e-8,3.695e-8,2.263e-21,
351.26,3.284e-8,3.284e-8,1.193e-20,
351.31,2.803e-8,2.803e-8,6.042e-20,
351.36,2.297e-8,2.297e-8,2.940e-19,
351.41,1.808e-8,1.808e-8,1.374e-18,
351.46,1.367e-8,1.367e-8,6.172e-18,
351.51,9.921e-9,9.921e-9,2.663e-17,
351.56,6.914e-9,6.914e-9,1.104e-16,
351.61,4.628e-9,4.628e-9,4.397e-16,
351.66,2.974e-9,2.974e-9,1.682e-15,
351.71,1.835e-9,1.835e-9,6.184e-15,
351.76,1.088e-9,1.088e-9,2.184e-14,
351.81,6.189e-10,6.189e-10,7.410e-14,
351.86,3.384e-10,3.382e-10,2.416e-13,
351.91,1.782e-10,1.774e-10,7.565e-13,
351.96,9.167e-11,8.939e-11,2.276e-12,
352.01,4.983e-11,4.325e-11,6.579e-12,
352.06,3.836e-11,2.009e-11,1.827e-11,
352.11,5.772e-11,8.963e-12,4.875e-11,
352.16,1.288e-10,3.840e-12,1.250e-10,
352.21,3.093e-10,1.579e-12,3.078e-10,
352.26,7.288e-10,6.239e-13,7.282e-10,
352.31,1.655e-9,2.366e-13,1.655e-9,
352.36,3.615e-9,8.618e-14,3.615e-9,
352.41,7.584e-9,3.014e-14,7.584e-9,
352.46,1.529e-8,1.012e-14,1.529e-8,
352.51,2.961e-8,3.264e-15,2.961e-8,
352.56,5.508e-8,1.011e-15,5.508e-8,
352.61,9.846e-8,3.006e-16,9.846e-8,
352.66,1.691e-7,8.583e-17,1.691e-7,
352.71,2.790e-7,2.353e-17,2.790e-7,
352.76,4.422e-7,6.196e-18,4.422e-7,
352.81,6.734e-7,1.567e-18,6.734e-7,
352.86,9.852e-7,3.803e-19,9.852e-7,
352.91,1.385e-6,8.866e-20,1.385e-6,
352.96,1.870e-6,1.985e-20,1.870e-6,
353.01,2.426e-6,4.266e-21,2.426e-6,
353.06,3.024e-6,8.806e-22,3.024e-6,
353.11,3.622e-6,1.745e-22,3.622e-6,
353.16,4.167e-6,3.322e-23,4.167e-6,
353.21,4.606e-6,6.071e-24,4.606e-6,
353.26,4.891e-6,,4.891e-6,
353.31,4.990e-6,,4.990e-6,
353.36,4.891e-6,,4.891e-6,
353.41,4.606e-6,,4.606e-6,
353.46,4.167e-6,,4.167e-6,
353.51,3.622e-6,,3.622e-6,
353.56,3.024e-6,,3.024e-6,
353.61,2.426e-6,,2.426e-6,
353.66,1.870e-6,,1.870e-6,
353.71,1.385e-6,,1.385e-6,
353.76,9.852e-7,,9.852e-7,
353.81,6.734e-7,,6.734e-7,
353.86,4.422e-7,,4.422e-7,
353.91,2.790e-7,,2.790e-7,
353.96,1.691e-7,,1.691e-7,
354.01,9.846e-8,,9.846e-8,
354.06,5.508e-8,,5.508e-8,
354.11,2.961e-8,,2.961e-8,
354.16,1.529e-8,,1.529e-8,
354.21,7.584e-9,,7.584e-9,
354.26,3.615e-9,,3.615e-9,
354.31,1.655e-9,,1.655e-9,
354.36,7.282e-10,,7.282e-10,
354.41,3.078e-10,,3.078e-10,
354.46,1.250e-10,,1.250e-10,
354.51,4.875e-11,,4.875e-11,
354.56,1.827e-11,,1.827e-11,
354.61,6.579e-12,,6.579e-12,
354.66,2.276e-12,,2.276e-12,
354.71,7.565e-13,,7.565e-13,
354.76,2.416e-13,,2.416e-13,
354.81,7.410e-14,,7.410e-14,
354.86,2.184e-14,,2.184e-14,
354.91,6.184e-15,,6.184e-15,
354.96,1.682e-15,,1.682e-15,
355.01,4.397e-16,,4.397e-16,
355.07,8.333e-17,,8.333e-17,
355.12,1.994e-17,,1.994e-17,
355.17,4.585e-18,,4.585e-18,
355.22,1.013e-18,,1.013e-18,
355.27,2.149e-19,,2.149e-19,
355.32,4.382e-20,,4.382e-20,
355.37,8.583e-21,,8.583e-21,
355.42,1.615e-21,,1.615e-21,
360.92,1.636e-22,,1.636e-22,
360.97,8.578e-22,,8.578e-22,
361.02,4.331e-21,,4.331e-21,
361.07,2.105e-20,,2.105e-20,
361.12,9.851e-20,,9.851e-20,
