Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
494.96,1.610e-12,1.610e-12,,
495.01,5.115e-12,5.115e-12,,
495.06,1.592e-11,1.592e-11,,
495.11,4.859e-11,4.859e-11,,
495.16,1.453e-10,1.453e-10,,
495.21,4.258e-10,4.258e-10,,
495.26,1.223e-9,1.223e-9,,
495.31,3.443e-9,3.443e-9,,
495.36,9.497e-9,9.497e-9,,
495.41,2.568e-8,2.568e-8,,
495.46,6.803e-8,6.803e-8,,
495.51,1.766e-7,1.766e-7,,
495.56,4.495e-7,4.495e-7,,
495.61,1.121e-6,1.121e-6,,
495.66,2.740e-6,2.740e-6,,
495.71,6.564e-6,6.564e-6,,
495.76,1.541e-5,1.541e-5,,
495.81,3.546e-5,3.546e-5,,
495.86,7.995e-5,7.995e-5,,
495.91,1.767e-4,1.767e-4,,
495.96,3.827e-4,3.827e-4,,
496.01,8.123e-4,8.123e-4,,
496.06,1.690e-3,1.690e-3,,
496.11,3.446e-3,3.446e-3,,
496.16,6.885e-3,6.885e-3,,
496.21,1.349e-2,1.349e-2,,
496.26,2.589e-2,2.589e-2,,
496.31,4.871e-2,4.871e-2,,
496.36,8.982e-2,8.982e-2,,
496.41,1.624e-1,1.624e-1,,
496.46,2.877e-1,2.877e-1,,
496.51,4.996e-1,4.996e-1,,
496.56,8.506e-1,8.506e-1,,
496.61,1.420e+0,1.420e+0,,
496.66,2.323e+0,2.323e+0,,
496.71,3.726e+0,3.726e+0,,
496.76,5.860e+0,5.860e+0,,
496.81,9.039e+0,9.039e+0,,
496.86,1.367e+1,1.367e+1,,
496.91,2.028e+1,2.028e+1,,
496.96,2.951e+1,2.951e+1,,
497.01,4.214e+1,4.214e+1,,
497.06,5.903e+1,5.903e+1,,
497.11,8.117e+1,8.117e+1,,
497.16,1.096e+2,1.096e+2,,
497.21,1.452e+2,1.452e+2,,
497.26,1.891e+2,1.891e+2,,
497.31,2.420e+2,2.420e+2,,
497.36,3.044e+2,3.044e+2,,
497.41,3.766e+2,3.766e+2,,
497.46,4.583e+2,4.583e+2,,
497.51,5.491e+2,5.491e+2,,
497.56,6.480e+2,6.480e+2,,
497.61,7.534e+2,7.534e+2,,
497.66,8.636e+2,8.636e+2,,
497.71,9.763e+2,9.763e+2,,
497.76,1.089e+3,1.089e+3,,
497.81,1.199e+3,1.199e+3,,
497.86,1.303e+3,1.303e+3,,
497.91,1.399e+3,1.399e+3,,
497.96,1.482e+3,1.482e+3,,
498.01,1.551e+3,1.551e+3,,
498.06,1.602e+3,1.602e+3,,
498.11,1.633e+3,1.633e+3,,
498.16,1.642e+3,1.642e+3,,
498.21,1.628e+3,1.628e+3,,
498.26,1.591e+3,1.591e+3,,
498.31,1.532e+3,1.532e+3,,
498.36,1.452e+3,1.452e+3,,
498.41,1.355e+3,1.355e+3,,
498.46,1.244e+3,1.244e+3,,
498.51,1.122e+3,1.122e+3,,
498.56,9.956e+2,9.956e+2,,
498.61,8.677e+2,8.677e+2,,
498.66,7.427e+2,7.427e+2,,
498.71,6.243e+2,6.243e+2,,
498.76,5.151e+2,5.151e+2,,
498.81,4.171e+2,4.171e+2,,
498.86,3.314e+2,3.314e+2,,
498.91,2.583e+2,2.583e+2,,
498.96,1.975e+2,1.975e+2,,
499.01,1.481e+2,1.481e+2,,
499.06,1.089e+2,1.089e+2,,
499.11,7.853e+1,7.853e+1,,
499.16,5.552e+1,5.552e+1,,
499.21,3.849e+1,3.849e+1,,
499.26,2.616e+1,2.616e+1,,
499.31,1.742e+1,1.742e+1,,
499.36,1.138e+1,1.138e+1,,
499.41,7.285e+0,7.285e+0,,
499.46,4.571e+0,4.571e+0,,
499.51,2.811e+0,2.811e+0,,
499.56,1.695e+0,1.695e+0,,
499.61,1.002e+0,1.002e+0,,
499.66,5.801e-1,5.801e-1,,
499.71,3.293e-1,3.293e-1,,
499.76,1.832e-1,1.832e-1,,
499.81,9.990e-2,9.990e-2,,
499.86,5.339e-2,5.339e-2,,
499.91,2.797e-2,2.797e-2,,
499.96,1.436e-2,1.436e-2,,
500.01,7.225e-3,7.225e-3,,
500.06,3.563e-3,3.563e-3,,
500.11,1.722e-3,1.722e-3,,
500.16,8.157e-4,8.157e-4,,
500.21,3.787e-4,3.787e-4,,
500.26,1.723e-4,1.723e-4,,
500.31,7.684e-5,7.684e-5,,
500.36,3.358e-5,3.358e-5,,
500.41,1.438e-5,1.438e-5,,
500.46,6.038e-6,6.038e-6,,
500.51,2.484e-6,2.484e-6,,
500.56,1.002e-6,1.002e-6,,
500.61,3.959e-7,3.959e-7,,
500.66,1.533e-7,1.533e-7,,
500.71,5.820e-8,5.820e-8,,
500.76,2.165e-8,2.165e-8,,
500.81,7.895e-9,7.895e-9,,
500.86,2.821e-9,2.821e-9,,
500.91,9.880e-10,9.880e-10,,
500.96,3.391e-10,3.391e-10,,
501.01,1.141e-10,1.141e-10,,
501.06,3.761e-11,3.761e-11,,
501.11,1.215e-11,1.215e-11,,
501.16,3.848e-12,3.848e-12,,
501.21,1.194e-12,1.194e-12,,
501.26,3.633e-13,3.633e-13,,
504.06,3.900e-28,3.900e-28,,
504.11,1.269e-27,1.269e-27,,
504.16,4.052e-27,4.052e-27,,
504.21,1.268e-26,1.268e-26,,
504.26,3.895e-26,3.895e-26,,
504.31,1.173e-25,1.173e-25,,
504.36,3.464e-25,3.464e-25,,
504.41,1.003e-24,1.003e-24,,
504.46,2.850e-24,2.850e-24,,
504.51,7.940e-24,7.940e-24,,
504.56,2.170e-23,2.170e-23,,
504.61,5.814e-23,5.814e-23,,
504.66,1.528e-22,1.528e-22,,
504.71,3.939e-22,3.939e-22,,
504.76,9.956e-22,9.956e-22,,
504.81,2.468e-21,2.468e-21,,
504.86,6.002e-21,6.002e-21,,
504.91,1.431e-20,1.431e-20,,
504.96,3.347e-20,3.347e-20,,
505.01,7.678e-20,7.678e-20,,
505.06,1.727e-19,1.727e-19,,
505.11,3.811e-19,3.811e-19,,
505.16,8.246e-19,8.246e-19,,
505.21,1.750e-18,1.750e-18,,
505.26,3.642e-18,3.642e-18,,
505.31,7.434e-18,7.434e-18,,
505.36,1.488e-17,1.488e-17,,
505.41,2.922e-17,2.922e-17,,
505.46,5.626e-17,5.626e-17,,
505.51,1.062e-16,1.062e-16,,
505.56,1.968e-16,1.968e-16,,
505.61,3.574e-16,3.574e-16,,
505.66,6.368e-16,6.368e-16,,
505.71,1.113e-15,1.113e-15,,
505.76,1.906e-15,1.906e-15,,
505.81,3.204e-15,3.204e-15,,
505.86,5.280e-15,5.280e-15,,
505.91,8.535e-15,8.535e-15,,
505.96,1.353e-14,1.353e-14,,
506.01,2.104e-14,2.104e-14,,
506.06,3.208e-14,3.208e-14,,
506.11,4.798e-14,4.798e-14,,
506.16,7.037e-14,7.037e-14,,
506.21,1.012e-13,1.012e-13,,
506.26,1.428e-13,1.428e-13,,
506.31,1.976e-13,1.976e-13,,
506.36,2.681e-13,2.681e-13,,
506.41,3.568e-13,3.568e-13,,
506.46,4.657e-13,4.657e-13,,
506.51,5.961e-13,5.961e-13,,
506.56,7.484e-13,7.484e-13,,
506.61,9.214e-13,9.214e-13,,
506.66,1.113e-12,1.113e-12,,
506.71,1.318e-12,1.318e-12,,
506.76,1.531e-12,1.531e-12,,
506.81,1.743e-12,1.743e-12,,
506.86,1.948e-12,1.948e-12,,
506.91,2.134e-12,2.134e-12,,
506.96,2.293e-12,2.293e-12,,
507.01,2.417e-12,2.417e-12,,
507.06,2.498e-12,2.498e-12,,
507.11,2.532e-12,2.532e-12,,
507.16,2.518e-12,2.518e-12,,
507.21,2.455e-12,2.455e-12,,
507.26,2.348e-12,2.348e-12,,
507.31,2.202e-12,2.202e-12,,
507.36,2.025e-12,2.025e-12,,
507.41,1.827e-12,1.827e-12,,
507.46,1.616e-12,1.616e-12,,
507.51,1.402e-12,1.402e-12,,
507.56,1.193e-12,1.193e-12,,
507.61,9.960e-13,9.960e-13,,
507.66,8.152e-13,8.152e-13,,
507.71,6.544e-13,6.544e-13,,
507.76,5.152e-13,5.152e-13,,
507.81,3.978e-13,3.978e-13,,
507.86,3.013e-13,3.013e-13,,
507.91,2.237e-13,2.237e-13,,
507.96,1.630e-13,1.630e-13,,
508.01,1.164e-13,1.164e-13,,
508.06,8.157e-14,8.157e-14,,
508.11,5.605e-14,5.605e-14,,
508.16,3.777e-14,3.777e-14,,
508.21,2.496e-14,2.496e-14,,
508.26,1.618e-14,1.618e-14,,
508.31,1.029e-14,1.029e-14,,
508.36,6.414e-15,6.414e-15,,
508.41,3.922e-15,3.922e-15,,
508.46,2.352e-15,2.352e-15,,
508.51,1.383e-15,1.383e-15,,
508.56,7.979e-16,7.979e-16,,
508.61,4.514e-16,4.514e-16,,
508.66,2.504e-16,2.504e-16,,
508.71,1.363e-16,1.363e-16,,
508.76,7.272e-17,7.272e-17,,
508.81,3.806e-17,3.806e-17,,
508.86,1.954e-17,1.954e-17,,
508.91,9.836e-18,9.836e-18,,
508.96,4.856e-18,4.856e-18,,
509.01,2.352e-18,2.352e-18,,
509.06,1.117e-18,1.117e-18,,
509.11,5.201e-19,5.201e-19,,
509.16,2.376e-19,2.376e-19,,
509.21,1.064e-19,1.064e-19,,
509.26,4.677e-20,4.677e-20,,
509.31,2.015e-20,2.015e-20,,
509.36,8.517e-21,8.517e-21,,
509.42,2.953e-21,2.953e-21,,
509.47,1.196e-21,1.196e-21,,
509.52,4.749e-22,4.749e-22,,
509.57,1.849e-22,1.849e-22,,
509.62,7.064e-23,7.064e-23,,
509.67,2.647e-23,2.647e-23,,
509.72,9.723e-24,9.723e-24,,
509.77,3.504e-24,3.504e-24,,
509.82,1.238e-24,1.238e-24,,
509.87,4.291e-25,4.291e-25,,
509.92,1.459e-25,1.459e-25,,
509.97,4.863e-26,4.863e-26,,
510.02,1.590e-26,1.590e-26,,
510.07,5.099e-27,5.099e-27,,
510.12,1.603e-27,1.603e-27,,
510.17,4.945e-28,4.945e-28,,
512.22,2.469e-14,2.469e-14,,
512.27,7.918e-14,7.918e-14,,
512.32,2.492e-13,2.492e-13,,
512.37,7.698e-13,7.698e-13,,
512.42,2.333e-12,2.333e-12,,
512.47,6.940e-12,6.940e-12,,
512.52,2.026e-11,2.026e-11,,
512.57,5.803e-11,5.803e-11,,
512.62,1.631e-10,1.631e-10,,
512.67,4.501e-10,4.501e-10,,
512.72,1.218e-9,1.218e-9,,
512.77,3.237e-9,3.237e-9,,
512.82,8.440e-9,8.440e-9,,
512.87,2.160e-8,2.160e-8,,
512.92,5.422e-8,5.422e-8,,
512.97,1.336e-7,1.336e-7,,
513.02,3.231e-7,3.231e-7,,
513.07,7.667e-7,7.667e-7,,
513.12,1.785e-6,1.785e-6,,
513.17,4.080e-6,4.080e-6,,
513.22,9.151e-6,9.151e-6,,
513.27,2.014e-5,2.014e-5,,
513.32,4.350e-5,4.350e-5,,
513.37,9.220e-5,9.220e-5,,
513.42,1.918e-4,1.918e-4,,
513.47,3.914e-4,3.914e-4,,
513.52,7.841e-4,7.841e-4,,
513.57,1.541e-3,1.541e-3,,
513.62,2.974e-3,2.974e-3,,
513.67,5.629e-3,5.629e-3,,
513.72,1.046e-2,1.046e-2,,
513.77,1.907e-2,1.907e-2,,
513.82,3.411e-2,3.411e-2,,
513.87,5.990e-2,5.990e-2,,
513.92,1.032e-1,1.032e-1,,
513.97,1.745e-1,1.745e-1,,
514.02,2.896e-1,2.896e-1,,
514.07,4.716e-1,4.716e-1,,
514.12,7.536e-1,7.536e-1,,
514.17,1.182e+0,1.182e+0,,
514.22,1.819e+0,1.819e+0,,
514.27,2.747e+0,2.747e+0,,
514.32,4.072e+0,4.072e+0,,
514.37,5.922e+0,5.922e+0,,
514.42,8.453e+0,8.453e+0,,
514.47,1.184e+1,1.184e+1,,
514.52,1.628e+1,1.628e+1,,
514.57,2.196e+1,2.196e+1,,
514.62,2.907e+1,2.907e+1,,
514.67,3.776e+1,3.776e+1,,
514.72,4.814e+1,4.814e+1,,
514.77,6.023e+1,6.023e+1,,
514.82,7.395e+1,7.395e+1,,
514.87,8.910e+1,8.910e+1,,
514.92,1.054e+2,1.054e+2,,
514.97,1.223e+2,1.223e+2,,
515.02,1.392e+2,1.392e+2,,
515.07,1.556e+2,1.556e+2,,
515.12,1.706e+2,1.706e+2,,
515.17,1.836e+2,1.836e+2,,
515.22,1.939e+2,1.939e+2,,
515.27,2.010e+2,2.010e+2,,
515.32,2.044e+2,2.044e+2,,
515.37,2.040e+2,2.040e+2,,
515.42,1.998e+2,1.998e+2,,
515.47,1.921e+2,1.921e+2,,
515.52,1.812e+2,1.812e+2,,
515.57,1.677e+2,1.677e+2,,
515.62,1.524e+2,1.524e+2,,
515.67,1.358e+2,1.358e+2,,
515.72,1.188e+2,1.188e+2,,
515.77,1.020e+2,1.020e+2,,
515.82,8.597e+1,8.597e+1,,
515.87,7.108e+1,7.108e+1,,
515.92,5.768e+1,5.768e+1,,
515.97,4.593e+1,4.593e+1,,
516.02,3.589e+1,3.589e+1,,
516.07,2.752e+1,2.752e+1,,
516.12,2.071e+1,2.071e+1,,
516.17,1.530e+1,1.530e+1,,
516.22,1.109e+1,1.109e+1,,
516.27,7.884e+0,7.884e+0,,
516.32,5.503e+0,5.503e+0,,
516.37,3.769e+0,3.769e+0,,
516.42,2.533e+0,2.533e+0,,
516.47,1.671e+0,1.671e+0,,
516.52,1.082e+0,1.082e+0,,
516.57,6.872e-1,6.872e-1,,
516.62,4.284e-1,4.284e-1,,
516.67,2.621e-1,2.621e-1,,
516.72,1.574e-1,1.574e-1,,
516.77,9.271e-2,9.271e-2,,
516.82,5.360e-2,5.360e-2,,
516.87,3.041e-2,3.041e-2,,
516.92,1.693e-2,1.693e-2,,
516.97,9.254e-3,9.254e-3,,
517.02,4.962e-3,4.962e-3,,
517.07,2.611e-3,2.611e-3,,
517.12,1.349e-3,1.349e-3,,
517.17,6.834e-4,6.834e-4,,
517.22,3.399e-4,3.399e-4,,
517.27,1.659e-4,1.659e-4,,
517.32,7.945e-5,7.945e-5,,
517.37,3.735e-5,3.735e-5,,
517.42,1.723e-5,1.723e-5,,
517.47,7.798e-6,7.798e-6,,
517.52,3.464e-6,3.464e-6,,
517.57,1.510e-6,1.510e-6,,
517.62,6.460e-7,6.460e-7,,
517.67,2.712e-7,2.712e-7,,
517.72,1.117e-7,1.117e-7,,
517.77,4.517e-8,4.517e-8,,
517.82,1.792e-8,1.792e-8,,
517.87,6.979e-9,6.979e-9,,
517.92,2.667e-9,2.667e-9,,
517.97,9.999e-10,9.999e-10,,
518.02,3.679e-10,3.679e-10,,
518.07,1.329e-10,1.329e-10,,
518.12,4.709e-11,4.709e-11,,
518.17,1.638e-11,1.638e-11,,
518.22,5.589e-12,5.589e-12,,
518.27,1.872e-12,1.872e-12,,
518.32,6.152e-13,6.152e-13,,
518.37,1.984e-13,1.984e-13,,
518.42,6.281e-14,6.281e-14,,
518.47,4.316e-21,4.316e-21,,
518.52,1.831e-21,1.831e-21,,
518.57,7.622e-22,7.622e-22,,
518.62,3.115e-22,3.115e-22,,
518.67,1.249e-22,1.249e-22,,
518.72,4.915e-23,4.915e-23,,
518.77,1.898e-23,1.898e-23,,
518.82,7.196e-24,7.196e-24,,
518.87,2.677e-24,2.677e-24,,
518.92,9.774e-25,9.774e-25,,
518.97,3.502e-25,3.502e-25,,
519.02,1.231e-25,1.231e-25,,
519.07,4.250e-26,4.250e-26,,
519.12,1.439e-26,1.439e-26,,
519.17,4.785e-27,4.785e-27,,
519.22,1.561e-27,1.561e-27,,
519.27,4.997e-28,4.997e-28,,
519.32,1.570e-28,1.570e-28,,
558.68,1.242e-28,1.242e-28,,
558.73,3.604e-28,3.604e-28,,
558.78,1.029e-27,1.029e-27,,
558.83,2.893e-27,2.893e-27,,
558.88,8.004e-27,8.004e-27,,
558.93,2.180e-26,2.180e-26,,
558.98,5.843e-26,5.843e-26,,
559.03,1.542e-25,1.542e-25,,
559.08,4.004e-25,4.004e-25,,
559.13,1.023e-24,1.023e-24,,
559.18,2.575e-24,2.575e-24,,
559.23,6.377e-24,6.377e-24,,
559.28,1.555e-23,1.555e-23,,
559.33,3.730e-23,3.730e-23,,
559.38,8.809e-23,8.809e-23,,
559.43,2.048e-22,2.048e-22,,
559.48,4.686e-22,4.686e-22,,
559.53,1.055e-21,1.055e-21,,
559.58,2.339e-21,2.339e-21,,
559.63,5.105e-21,5.105e-21,,
559.68,1.096e-20,1.096e-20,,
559.73,2.318e-20,2.318e-20,,
559.78,4.823e-20,4.823e-20,,
559.83,9.879e-20,9.879e-20,,
559.88,1.992e-19,1.992e-19,,
559.93,3.952e-19,3.952e-19,,
559.98,7.719e-19,7.719e-19,,
560.03,1.484e-18,1.484e-18,,
560.08,2.808e-18,2.808e-18,,
560.13,5.231e-18,5.231e-18,,
560.18,9.590e-18,9.590e-18,,
560.23,1.731e-17,1.731e-17,,
560.28,3.074e-17,3.074e-17,,
560.33,5.375e-17,5.375e-17,,
560.38,9.249e-17,9.249e-17,,
560.43,1.567e-16,1.567e-16,,
560.48,2.612e-16,2.612e-16,,
560.53,4.287e-16,4.287e-16,,
560.58,6.925e-16,6.925e-16,,
560.63,1.101e-15,1.101e-15,,
560.68,1.723e-15,1.723e-15,,
560.73,2.654e-15,2.654e-15,,
560.78,4.025e-15,4.025e-15,,
560.83,6.007e-15,6.007e-15,,
560.88,8.824e-15,8.824e-15,,
560.93,1.276e-14,1.276e-14,,
560.98,1.816e-14,1.816e-14,,
561.03,2.544e-14,2.544e-14,,
561.08,3.508e-14,3.508e-14,,
561.13,4.761e-14,4.761e-14,,
561.18,6.360e-14,6.360e-14,,
561.23,8.363e-14,8.363e-14,,
561.28,1.082e-13,1.082e-13,,
561.33,1.379e-13,1.379e-13,,
561.38,1.729e-13,1.729e-13,,
561.43,2.134e-13,2.134e-13,,
561.48,2.593e-13,2.593e-13,,
561.53,3.101e-13,3.101e-13,,
561.58,3.650e-13,3.650e-13,,
561.63,4.229e-13,4.229e-13,,
561.68,4.823e-13,4.823e-13,,
561.73,5.413e-13,5.413e-13,,
561.78,5.981e-13,5.981e-13,,
561.83,6.504e-13,6.504e-13,,
561.88,6.962e-13,6.962e-13,,
561.93,7.335e-13,7.335e-13,,
561.98,7.607e-13,7.607e-13,,
562.03,7.766e-13,7.766e-13,,
562.08,7.803e-13,7.803e-13,,
562.13,7.717e-13,7.717e-13,,
562.18,7.512e-13,7.512e-13,,
562.23,7.197e-13,7.197e-13,,
562.28,6.788e-13,6.788e-13,,
562.33,6.301e-13,6.301e-13,,
562.38,5.758e-13,5.758e-13,,
562.43,5.179e-13,5.179e-13,,
562.48,4.584e-13,4.584e-13,,
562.53,3.995e-13,3.995e-13,,
562.58,3.426e-13,3.426e-13,,
562.63,2.892e-13,2.892e-13,,
562.68,2.404e-13,2.404e-13,,
562.73,1.966e-13,1.966e-13,,
562.78,1.583e-13,1.583e-13,,
562.83,1.254e-13,1.254e-13,,
562.88,9.782e-14,9.782e-14,,
562.93,7.510e-14,7.510e-14,,
562.98,5.675e-14,5.675e-14,,
563.03,4.221e-14,4.221e-14,,
563.08,3.091e-14,3.091e-14,,
563.13,2.227e-14,2.227e-14,,
563.18,1.580e-14,1.580e-14,,
563.23,1.103e-14,1.103e-14,,
563.28,7.580e-15,7.580e-15,,
563.33,5.127e-15,5.127e-15,,
563.38,3.414e-15,3.414e-15,,
563.43,2.237e-15,2.237e-15,,
563.48,1.443e-15,1.443e-15,,
563.53,9.164e-16,9.164e-16,,
563.58,5.727e-16,5.727e-16,,
563.63,3.523e-16,3.523e-16,,
563.68,2.133e-16,2.133e-16,,
563.73,1.271e-16,1.271e-16,,
563.78,7.458e-17,7.458e-17,,
563.83,4.306e-17,4.306e-17,,
563.88,2.448e-17,2.448e-17,,
563.93,1.369e-17,1.369e-17,,
563.98,7.540e-18,7.540e-18,,
564.03,4.086e-18,4.086e-18,,
564.08,2.180e-18,2.180e-18,,
564.13,1.145e-18,1.145e-18,,
564.18,5.917e-19,5.917e-19,,
564.23,3.010e-19,3.010e-19,,
564.28,1.507e-19,1.507e-19,,
564.33,7.430e-20,7.430e-20,,
564.38,3.605e-20,3.605e-20,,
564.43,1.721e-20,1.721e-20,,
564.48,8.091e-21,8.091e-21,,
564.53,3.743e-21,3.743e-21,,
564.58,1.705e-21,1.705e-21,,
564.63,7.641e-22,7.641e-22,,
564.68,3.371e-22,3.371e-22,,
564.73,1.464e-22,1.464e-22,,
564.78,6.258e-23,6.258e-23,,
564.83,3.234e-13,3.234e-13,,
564.88,9.283e-13,9.283e-13,,
564.93,2.624e-12,2.624e-12,,
564.98,7.301e-12,7.301e-12,,
565.03,2.001e-11,2.001e-11,,
565.08,5.397e-11,5.397e-11,,
565.13,1.434e-10,1.434e-10,,
565.18,3.750e-10,3.750e-10,,
565.23,9.659e-10,9.659e-10,,
565.28,2.449e-9,2.449e-9,,
565.33,6.116e-9,6.116e-9,,
565.38,1.504e-8,1.504e-8,,
565.43,3.641e-8,3.641e-8,,
565.48,8.678e-8,8.678e-8,,
565.53,2.037e-7,2.037e-7,,
565.58,4.707e-7,4.707e-7,,
565.63,1.071e-6,1.071e-6,,
565.68,2.400e-6,2.400e-6,,
565.73,5.294e-6,5.294e-6,,
565.78,1.150e-5,1.150e-5,,
565.83,2.460e-5,2.460e-5,,
565.88,5.180e-5,5.180e-5,,
565.93,1.074e-4,1.074e-4,,
565.98,2.193e-4,2.193e-4,,
566.03,4.409e-4,4.409e-4,,
566.08,8.728e-4,8.728e-4,,
566.13,1.701e-3,1.701e-3,,
566.18,3.265e-3,3.265e-3,,
566.23,6.171e-3,6.171e-3,,
566.28,1.148e-2,1.148e-2,,
566.33,2.104e-2,2.104e-2,,
566.38,3.796e-2,3.796e-2,,
566.43,6.744e-2,6.744e-2,,
566.48,1.180e-1,1.180e-1,,
566.53,2.032e-1,2.032e-1,,
566.58,3.447e-1,3.447e-1,,
566.63,5.756e-1,5.756e-1,,
566.68,9.467e-1,9.467e-1,,
566.73,1.533e+0,1.533e+0,,
566.78,2.445e+0,2.445e+0,,
566.83,3.840e+0,3.840e+0,,
566.88,5.940e+0,5.940e+0,,
566.93,9.048e+0,9.048e+0,,
566.98,1.357e+1,1.357e+1,,
567.03,2.005e+1,2.005e+1,,
567.08,2.918e+1,2.918e+1,,
567.13,4.183e+1,4.183e+1,,
567.18,5.906e+1,5.906e+1,,
567.23,8.216e+1,8.216e+1,,
567.28,1.126e+2,1.126e+2,,
567.33,1.521e+2,1.521e+2,,
567.38,2.024e+2,2.024e+2,,
567.43,2.654e+2,2.654e+2,,
567.48,3.432e+2,3.432e+2,,
567.53,4.376e+2,4.376e+2,,
567.58,5.502e+2,5.502e+2,,
567.63,6.825e+2,6.825e+2,,
567.68,8.354e+2,8.354e+2,,
567.73,1.009e+3,1.009e+3,,
567.78,1.204e+3,1.204e+3,,
567.83,1.419e+3,1.419e+3,,
567.88,1.653e+3,1.653e+3,,
567.93,1.904e+3,1.904e+3,,
567.98,2.170e+3,2.170e+3,,
568.03,2.447e+3,2.447e+3,,
568.08,2.733e+3,2.733e+3,,
568.13,3.023e+3,3.023e+3,,
568.18,3.315e+3,3.315e+3,,
568.23,3.605e+3,3.605e+3,,
568.28,3.887e+3,3.887e+3,,
568.33,4.158e+3,4.158e+3,,
568.38,4.412e+3,4.412e+3,,
568.43,4.644e+3,4.644e+3,,
568.48,4.849e+3,4.849e+3,,
568.53,5.020e+3,5.020e+3,,
568.58,5.153e+3,5.153e+3,,
568.63,5.241e+3,5.241e+3,,
568.68,5.279e+3,5.279e+3,,
568.73,5.265e+3,5.265e+3,,
568.78,5.196e+3,5.196e+3,,
568.83,5.071e+3,5.071e+3,,
568.88,4.893e+3,4.893e+3,,
568.93,4.665e+3,4.665e+3,,
568.98,4.392e+3,4.392e+3,,
569.03,4.083e+3,4.083e+3,,
569.08,3.747e+3,3.747e+3,,
569.13,3.392e+3,3.392e+3,,
569.18,3.028e+3,3.028e+3,,
569.23,2.667e+3,2.667e+3,,
569.28,2.315e+3,2.315e+3,,
569.33,1.981e+3,1.981e+3,,
569.38,1.671e+3,1.671e+3,,
569.43,1.388e+3,1.388e+3,,
569.48,1.137e+3,1.137e+3,,
569.53,9.172e+2,9.172e+2,,
569.58,7.290e+2,7.290e+2,,
569.63,5.707e+2,5.707e+2,,
569.68,4.401e+2,4.401e+2,,
569.73,3.343e+2,3.343e+2,,
569.78,2.501e+2,2.501e+2,,
569.83,1.842e+2,1.842e+2,,
569.88,1.337e+2,1.337e+2,,
569.93,9.552e+1,9.552e+1,,
569.98,6.722e+1,6.722e+1,,
570.03,4.658e+1,4.658e+1,,
570.08,3.179e+1,3.179e+1,,
570.13,2.136e+1,2.136e+1,,
570.18,1.413e+1,1.413e+1,,
570.23,9.209e+0,9.209e+0,,
570.28,5.909e+0,5.909e+0,,
570.33,3.733e+0,3.733e+0,,
570.38,2.323e+0,2.323e+0,,
570.43,1.423e+0,1.423e+0,,
570.48,8.584e-1,8.584e-1,,
570.53,5.099e-1,5.099e-1,,
570.58,2.982e-1,2.982e-1,,
570.63,1.718e-1,1.718e-1,,
570.68,9.741e-2,9.741e-2,,
570.73,5.440e-2,5.440e-2,,
570.78,2.991e-2,2.991e-2,,
570.83,1.620e-2,1.620e-2,,
570.88,8.634e-3,8.634e-3,,
570.93,4.533e-3,4.533e-3,,
570.98,2.343e-3,2.343e-3,,
571.03,1.193e-3,1.193e-3,,
571.08,5.977e-4,5.977e-4,,
571.13,2.950e-4,2.950e-4,,
571.19,1.238e-4,1.238e-4,,
571.24,5.908e-5,5.908e-5,,
571.29,2.775e-5,2.775e-5,,
571.34,1.283e-5,1.283e-5,,
571.39,5.844e-6,5.844e-6,,
571.44,2.621e-6,2.621e-6,,
571.49,1.157e-6,1.157e-6,,
571.54,5.031e-7,5.031e-7,,
571.59,2.154e-7,2.154e-7,,
571.64,9.079e-8,9.079e-8,,
571.69,3.768e-8,3.768e-8,,
571.74,1.540e-8,1.540e-8,,
571.79,6.198e-9,6.198e-9,,
571.84,2.456e-9,2.456e-9,,
571.89,9.584e-10,9.584e-10,,
571.94,3.682e-10,3.682e-10,,
571.99,1.393e-10,1.393e-10,,
572.04,5.190e-11,5.190e-11,,
572.09,1.904e-11,1.904e-11,,
572.14,6.876e-12,6.876e-12,,
572.19,2.445e-12,2.445e-12,,
572.24,8.563e-13,8.563e-13,,
585.44,2.170e-11,2.170e-11,,
585.49,6.013e-11,6.013e-11,,
585.54,1.642e-10,1.642e-10,,
585.59,4.420e-10,4.420e-10,,
585.64,1.173e-9,1.173e-9,,
585.69,3.066e-9,3.066e-9,,
585.74,7.905e-9,7.905e-9,,
585.79,2.008e-8,2.008e-8,,
585.84,5.030e-8,5.030e-8,,
585.89,1.242e-7,1.242e-7,,
585.94,3.022e-7,3.022e-7,,
585.99,7.248e-7,7.248e-7,,
586.04,1.713e-6,1.713e-6,,
586.09,3.993e-6,3.993e-6,,
586.14,9.172e-6,9.172e-6,,
586.19,2.077e-5,2.077e-5,,
586.24,4.635e-5,4.635e-5,,
586.29,1.020e-4,1.020e-4,,
586.34,2.211e-4,2.211e-4,,
586.39,4.725e-4,4.725e-4,,
586.44,9.955e-4,9.955e-4,,
586.49,2.067e-3,2.067e-3,,
586.54,4.231e-3,4.231e-3,,
586.59,8.537e-3,8.537e-3,,
586.64,1.698e-2,1.698e-2,,
586.69,3.328e-2,3.328e-2,,
586.74,6.431e-2,6.431e-2,,
586.79,1.225e-1,1.225e-1,,
586.84,2.299e-1,2.299e-1,,
586.89,4.255e-1,4.255e-1,,
586.94,7.761e-1,7.761e-1,,
586.99,1.395e+0,1.395e+0,,
