Wavelength (nm),Sum(calc),Cr I (8.9e-2),Cr II (9.1e-1)
533.735,6.626e-8,6.626e-8,
533.740,1.947e-7,1.947e-7,
533.745,5.625e-7,5.625e-7,
533.751,1.962e-6,1.962e-6,
533.756,5.454e-6,5.454e-6,
533.761,1.489e-5,1.489e-5,
533.766,3.996e-5,3.996e-5,
533.771,1.054e-4,1.054e-4,
533.776,2.729e-4,2.729e-4,
533.781,6.949e-4,6.949e-4,
533.786,1.738e-3,1.738e-3,
533.791,4.272e-3,4.272e-3,
533.796,1.032e-2,1.032e-2,
533.802,2.905e-2,2.905e-2,
533.807,6.751e-2,6.751e-2,
533.812,1.542e-1,1.542e-1,
533.817,3.459e-1,3.459e-1,
533.822,7.627e-1,7.627e-1,
533.827,1.652e+0,1.652e+0,
533.832,3.518e+0,3.518e+0,
533.837,7.359e+0,7.359e+0,
533.842,1.513e+1,1.513e+1,
533.847,3.055e+1,3.055e+1,
533.853,6.941e+1,6.941e+1,
533.858,1.349e+2,1.349e+2,
533.863,2.576e+2,2.576e+2,
533.868,4.833e+2,4.833e+2,
533.873,8.912e+2,8.912e+2,
533.878,1.615e+3,1.615e+3,
533.883,2.874e+3,2.874e+3,
533.888,5.028e+3,5.028e+3,
533.893,8.644e+3,8.644e+3,
533.898,1.460e+4,1.460e+4,
533.903,2.423e+4,2.423e+4,
533.909,4.349e+4,4.349e+4,
533.914,6.945e+4,6.945e+4,
533.919,1.090e+5,1.090e+5,
533.924,1.680e+5,1.680e+5,
533.929,2.546e+5,2.546e+5,
533.934,3.790e+5,3.790e+5,
533.939,5.545e+5,5.545e+5,
533.944,7.971e+5,7.971e+5,
533.949,1.126e+6,1.126e+6,
533.954,1.563e+6,1.563e+6,
533.960,2.263e+6,2.263e+6,
533.965,3.022e+6,3.022e+6,
533.970,3.966e+6,3.966e+6,
533.975,5.113e+6,5.113e+6,
533.980,6.479e+6,6.479e+6,
533.985,8.066e+6,8.066e+6,
533.990,9.868e+6,9.868e+6,
533.995,1.186e+7,1.186e+7,
534.000,1.401e+7,1.401e+7,
534.005,1.626e+7,1.626e+7,
534.011,1.900e+7,1.900e+7,
534.016,2.122e+7,2.122e+7,
534.021,2.329e+7,2.329e+7,
534.026,2.511e+7,2.511e+7,
534.031,2.661e+7,2.661e+7,
534.036,2.770e+7,2.770e+7,
534.041,2.834e+7,2.834e+7,
534.046,2.849e+7,2.849e+7,
534.051,2.814e+7,2.814e+7,
534.056,2.732e+7,2.732e+7,
534.061,2.605e+7,2.605e+7,
534.067,2.405e+7,2.405e+7,
534.072,2.207e+7,2.207e+7,
534.077,1.990e+7,1.990e+7,
534.082,1.764e+7,1.764e+7,
534.087,1.536e+7,1.536e+7,
534.092,1.314e+7,1.314e+7,
534.097,1.104e+7,1.104e+7,
534.102,9.123e+6,9.123e+6,
534.107,7.405e+6,7.405e+6,
534.112,5.906e+6,5.906e+6,
534.118,4.399e+6,4.399e+6,
534.123,3.376e+6,3.376e+6,
534.128,2.546e+6,2.546e+6,
534.133,1.886e+6,1.886e+6,
534.138,1.374e+6,1.374e+6,
534.143,9.827e+5,9.827e+5,
534.148,6.908e+5,6.908e+5,
534.153,4.772e+5,4.772e+5,
534.158,3.239e+5,3.239e+5,
534.163,2.161e+5,2.161e+5,
534.169,1.299e+5,1.299e+5,
534.174,8.334e+4,8.334e+4,
534.179,5.255e+4,5.255e+4,
534.184,3.257e+4,3.257e+4,
534.189,1.983e+4,1.983e+4,
534.194,1.186e+4,1.186e+4,
534.199,6.974e+3,6.974e+3,
534.204,4.029e+3,4.029e+3,
534.209,2.287e+3,2.287e+3,
534.214,1.276e+3,1.276e+3,
534.219,6.992e+2,6.992e+2,
534.225,3.320e+2,3.320e+2,
534.230,1.751e+2,1.751e+2,
534.235,9.073e+1,9.073e+1,
534.240,4.620e+1,4.620e+1,
534.245,2.311e+1,2.311e+1,
534.250,1.136e+1,1.136e+1,
534.255,5.489e+0,5.489e+0,
534.260,2.606e+0,2.606e+0,
534.265,1.215e+0,1.215e+0,
534.270,5.571e-1,5.571e-1,
534.276,2.135e-1,2.135e-1,
534.281,9.414e-2,9.414e-2,
534.286,4.081e-2,4.081e-2,
534.291,1.742e-2,1.742e-2,
534.296,7.418e-3,7.418e-3,
534.301,3.391e-3,3.391e-3,
534.306,2.268e-3,2.268e-3,
534.311,3.223e-3,3.223e-3,
534.316,7.159e-3,7.159e-3,
534.321,1.748e-2,1.748e-2,
534.327,5.103e-2,5.103e-2,
534.332,1.226e-1,1.226e-1,
534.337,2.894e-1,2.894e-1,
534.342,6.713e-1,6.713e-1,
534.347,1.530e+0,1.530e+0,
534.352,3.428e+0,3.428e+0,
534.357,7.547e+0,7.547e+0,
534.362,1.633e+1,1.633e+1,
534.367,3.470e+1,3.470e+1,
534.372,7.249e+1,7.249e+1,
534.377,1.488e+2,1.488e+2,
534.383,3.446e+2,3.446e+2,
534.388,6.806e+2,6.806e+2,
534.393,1.321e+3,1.321e+3,
534.398,2.519e+3,2.519e+3,
534.403,4.721e+3,4.721e+3,
534.408,8.694e+3,8.694e+3,
534.413,1.573e+4,1.573e+4,
534.418,2.798e+4,2.798e+4,
534.423,4.889e+4,4.889e+4,
534.428,8.395e+4,8.395e+4,
534.434,1.569e+5,1.569e+5,
534.439,2.593e+5,2.593e+5,
534.444,4.210e+5,4.210e+5,
534.449,6.717e+5,6.717e+5,
534.454,1.053e+6,1.053e+6,
534.459,1.622e+6,1.622e+6,
534.464,2.456e+6,2.456e+6,
534.469,3.653e+6,3.653e+6,
534.474,5.341e+6,5.341e+6,
534.479,7.671e+6,7.671e+6,
534.485,1.158e+7,1.158e+7,
534.490,1.600e+7,1.600e+7,
534.495,2.173e+7,2.173e+7,
534.500,2.901e+7,2.901e+7,
534.505,3.804e+7,3.804e+7,
534.510,4.903e+7,4.903e+7,
534.515,6.209e+7,6.209e+7,
534.520,7.727e+7,7.727e+7,
534.525,9.450e+7,9.450e+7,
534.530,1.136e+8,1.136e+8,
534.535,1.341e+8,1.341e+8,
534.541,1.599e+8,1.599e+8,
534.546,1.817e+8,1.817e+8,
534.551,2.029e+8,2.029e+8,
534.556,2.226e+8,2.226e+8,
534.561,2.400e+8,2.400e+8,
534.566,2.543e+8,2.543e+8,
534.571,2.647e+8,2.647e+8,
534.576,2.708e+8,2.708e+8,
534.581,2.723e+8,2.723e+8,
534.586,2.689e+8,2.689e+8,
534.592,2.590e+8,2.590e+8,
534.597,2.462e+8,2.462e+8,
534.602,2.299e+8,2.299e+8,
534.607,2.110e+8,2.110e+8,
534.612,1.903e+8,1.903e+8,
534.617,1.687e+8,1.687e+8,
534.622,1.469e+8,1.469e+8,
534.627,1.257e+8,1.257e+8,
534.632,1.057e+8,1.057e+8,
534.637,8.737e+7,8.737e+7,
534.643,6.791e+7,6.791e+7,
534.648,5.400e+7,5.400e+7,
534.653,4.220e+7,4.220e+7,
534.658,3.240e+7,3.240e+7,
534.663,2.445e+7,2.445e+7,
534.668,1.814e+7,1.814e+7,
534.673,1.323e+7,1.323e+7,
534.678,9.491e+6,9.491e+6,
534.683,6.713e+6,6.713e+6,
534.688,4.702e+6,4.702e+6,
534.694,3.072e+6,3.072e+6,
534.699,2.218e+6,2.218e+6,
534.704,1.725e+6,1.725e+6,
534.709,1.533e+6,1.533e+6,
534.714,1.613e+6,1.613e+6,
534.719,1.964e+6,1.964e+6,
534.724,2.610e+6,2.610e+6,
534.729,3.599e+6,3.599e+6,
534.734,5.001e+6,5.001e+6,
534.739,6.903e+6,6.903e+6,
534.744,9.408e+6,9.408e+6,
534.750,1.336e+7,1.336e+7,
534.755,1.757e+7,1.757e+7,
534.760,2.272e+7,2.272e+7,
534.765,2.886e+7,2.886e+7,
534.770,3.603e+7,3.603e+7,
534.775,4.421e+7,4.421e+7,
534.780,5.330e+7,5.330e+7,
534.785,6.315e+7,6.315e+7,
534.790,7.352e+7,7.352e+7,
534.795,8.412e+7,8.412e+7,
534.801,9.661e+7,9.661e+7,
534.806,1.064e+8,1.064e+8,
534.811,1.151e+8,1.151e+8,
534.816,1.223e+8,1.223e+8,
534.821,1.278e+8,1.278e+8,
534.826,1.312e+8,1.312e+8,
534.831,1.323e+8,1.323e+8,
534.836,1.312e+8,1.312e+8,
534.841,1.278e+8,1.278e+8,
534.846,1.223e+8,1.223e+8,
534.852,1.134e+8,1.134e+8,
534.857,1.045e+8,1.045e+8,
534.862,9.457e+7,9.457e+7,
534.867,8.412e+7,8.412e+7,
534.872,7.352e+7,7.352e+7,
534.877,6.315e+7,6.315e+7,
534.882,5.330e+7,5.330e+7,
534.887,4.421e+7,4.421e+7,
534.892,3.603e+7,3.603e+7,
534.897,2.886e+7,2.886e+7,
534.902,2.271e+7,2.271e+7,
534.908,1.665e+7,1.665e+7,
534.913,1.261e+7,1.261e+7,
534.918,9.386e+6,9.386e+6,
534.923,6.864e+6,6.864e+6,
534.928,4.933e+6,4.933e+6,
534.933,3.484e+6,3.484e+6,
534.938,2.418e+6,2.418e+6,
534.943,1.649e+6,1.649e+6,
534.948,1.105e+6,1.105e+6,
534.953,7.275e+5,7.275e+5,
534.959,4.306e+5,4.306e+5,
534.964,2.729e+5,2.729e+5,
534.969,1.699e+5,1.699e+5,
534.974,1.040e+5,1.040e+5,
534.979,6.252e+4,6.252e+4,
534.984,3.694e+4,3.694e+4,
534.989,2.145e+4,2.145e+4,
534.994,1.224e+4,1.224e+4,
534.999,6.862e+3,6.862e+3,
535.004,3.781e+3,3.781e+3,
535.010,1.807e+3,1.807e+3,
535.015,9.580e+2,9.580e+2,
535.020,4.991e+2,4.991e+2,
535.025,2.555e+2,2.555e+2,
535.030,1.286e+2,1.286e+2,
535.035,6.356e+1,6.356e+1,
535.040,3.088e+1,3.088e+1,
535.045,1.474e+1,1.474e+1,
535.050,6.916e+0,6.916e+0,
535.055,3.188e+0,3.188e+0,
535.060,1.444e+0,1.444e+0,
535.066,5.457e-1,5.457e-1,
535.071,2.379e-1,2.379e-1,
535.076,1.019e-1,1.019e-1,
535.081,4.290e-2,4.290e-2,
535.086,1.774e-2,1.774e-2,
535.091,7.213e-3,7.213e-3,
535.096,2.881e-3,2.881e-3,
535.101,1.131e-3,1.131e-3,
535.106,4.362e-4,4.362e-4,
535.111,1.653e-4,1.653e-4,
535.117,5.044e-5,5.044e-5,
535.122,1.840e-5,1.840e-5,
535.127,6.594e-6,6.594e-6,
535.132,2.322e-6,2.322e-6,
535.137,8.038e-7,8.038e-7,
535.142,2.734e-7,2.734e-7,
535.147,9.136e-8,9.136e-8,
535.152,3.001e-8,3.001e-8,
535.157,9.684e-9,9.684e-9,
535.162,3.071e-9,3.071e-9,
535.168,7.564e-10,7.564e-10,
535.173,2.308e-10,2.308e-10,
535.178,6.922e-11,6.922e-11,
535.183,2.040e-11,2.040e-11,
535.188,5.907e-12,5.907e-12,
539.693,5.000e-13,5.000e-13,
539.699,2.236e-12,2.236e-12,
539.704,7.642e-12,7.642e-12,
539.709,2.568e-11,2.568e-11,
539.714,8.482e-11,8.482e-11,
539.719,2.754e-10,2.754e-10,
539.724,8.791e-10,8.791e-10,
539.729,2.758e-9,2.758e-9,
539.734,8.506e-9,8.506e-9,
539.739,2.579e-8,2.579e-8,
539.744,7.686e-8,7.686e-8,
539.750,2.786e-7,2.786e-7,
539.755,7.996e-7,7.996e-7,
539.760,2.256e-6,2.256e-6,
539.765,6.255e-6,6.255e-6,
539.770,1.705e-5,1.705e-5,
539.775,4.570e-5,4.570e-5,
539.780,1.204e-4,1.204e-4,
539.785,3.117e-4,3.117e-4,
539.790,7.934e-4,7.934e-4,
539.795,1.985e-3,1.985e-3,
539.801,5.834e-3,5.834e-3,
539.806,1.406e-2,1.406e-2,
539.811,3.330e-2,3.330e-2,
539.816,7.752e-2,7.752e-2,
539.821,1.774e-1,1.774e-1,
539.826,3.992e-1,3.992e-1,
539.831,8.829e-1,8.829e-1,
539.836,1.919e+0,1.919e+0,
539.841,4.102e+0,4.102e+0,
539.846,8.617e+0,8.617e+0,
539.851,1.779e+1,1.779e+1,
539.857,4.153e+1,4.153e+1,
539.862,8.259e+1,8.259e+1,
539.867,1.614e+2,1.614e+2,
539.872,3.102e+2,3.102e+2,
539.877,5.860e+2,5.860e+2,
539.882,1.088e+3,1.088e+3,
539.887,1.986e+3,1.986e+3,
539.892,3.563e+3,3.563e+3,
539.897,6.285e+3,6.285e+3,
539.902,1.090e+4,1.090e+4,
539.908,2.062e+4,2.062e+4,
539.913,3.442e+4,3.442e+4,
539.918,5.649e+4,5.649e+4,
539.923,9.114e+4,9.114e+4,
539.928,1.445e+5,1.445e+5,
539.933,2.253e+5,2.253e+5,
539.938,3.453e+5,3.453e+5,
539.943,5.202e+5,5.202e+5,
539.948,7.703e+5,7.703e+5,
539.953,1.121e+6,1.121e+6,
539.959,1.720e+6,1.720e+6,
539.964,2.411e+6,2.411e+6,
539.969,3.322e+6,3.322e+6,
539.974,4.500e+6,4.500e+6,
539.979,5.991e+6,5.991e+6,
539.984,7.842e+6,7.842e+6,
539.989,1.009e+7,1.009e+7,
539.994,1.276e+7,1.276e+7,
539.999,1.586e+7,1.586e+7,
540.004,1.939e+7,1.939e+7,
540.009,2.329e+7,2.329e+7,
540.015,2.838e+7,2.838e+7,
540.020,3.283e+7,3.283e+7,
540.025,3.733e+7,3.733e+7,
540.030,4.173e+7,4.173e+7,
540.035,4.586e+7,4.586e+7,
540.040,4.953e+7,4.953e+7,
540.045,5.260e+7,5.260e+7,
540.050,5.490e+7,5.490e+7,
540.055,5.633e+7,5.633e+7,
540.060,5.682e+7,5.682e+7,
540.066,5.612e+7,5.612e+7,
540.071,5.451e+7,5.451e+7,
540.076,5.204e+7,5.204e+7,
540.081,4.884e+7,4.884e+7,
540.086,4.506e+7,4.506e+7,
540.091,4.087e+7,4.087e+7,
540.096,3.643e+7,3.643e+7,
540.101,3.193e+7,3.193e+7,
540.106,2.750e+7,2.750e+7,
540.111,2.329e+7,2.329e+7,
540.117,1.865e+7,1.865e+7,
540.122,1.521e+7,1.521e+7,
540.127,1.219e+7,1.219e+7,
540.132,9.606e+6,9.606e+6,
540.137,7.441e+6,7.441e+6,
540.142,5.666e+6,5.666e+6,
540.147,4.241e+6,4.241e+6,
540.152,3.120e+6,3.120e+6,
540.157,2.257e+6,2.257e+6,
540.162,1.604e+6,1.604e+6,
540.168,1.042e+6,1.042e+6,
540.173,7.131e+5,7.131e+5,
540.178,4.799e+5,4.799e+5,
540.183,3.175e+5,3.175e+5,
540.188,2.065e+5,2.065e+5,
540.193,1.320e+5,1.320e+5,
540.198,8.294e+4,8.294e+4,
540.203,5.123e+4,5.123e+4,
540.208,3.111e+4,3.111e+4,
540.213,1.857e+4,1.857e+4,
540.218,1.090e+4,1.090e+4,
540.224,5.618e+3,5.618e+3,
540.229,3.174e+3,3.174e+3,
540.234,1.763e+3,1.763e+3,
540.239,9.627e+2,9.627e+2,
540.244,5.167e+2,5.167e+2,
540.249,2.726e+2,2.726e+2,
540.254,1.414e+2,1.414e+2,
540.259,7.208e+1,7.208e+1,
540.264,3.612e+1,3.612e+1,
540.269,1.779e+1,1.779e+1,
540.275,7.438e+0,7.438e+0,
540.280,3.529e+0,3.529e+0,
540.285,1.645e+0,1.645e+0,
540.290,7.543e-1,7.543e-1,
540.295,3.399e-1,3.399e-1,
540.300,1.506e-1,1.506e-1,
540.305,6.556e-2,6.556e-2,
540.310,2.806e-2,2.806e-2,
540.315,1.181e-2,1.181e-2,
540.320,4.883e-3,4.883e-3,
540.326,1.655e-3,1.655e-3,
540.331,6.591e-4,6.591e-4,
540.336,2.580e-4,2.580e-4,
540.341,9.931e-5,9.931e-5,
540.346,3.757e-5,3.757e-5,
540.351,1.397e-5,1.397e-5,
540.356,5.108e-6,5.108e-6,
540.361,1.836e-6,1.836e-6,
540.366,6.484e-7,6.484e-7,
540.371,2.252e-7,2.252e-7,
540.376,7.686e-8,7.686e-8,
540.382,2.069e-8,2.069e-8,
540.387,6.800e-9,6.800e-9,
540.392,2.197e-9,2.197e-9,
540.397,6.979e-10,6.979e-10,
540.402,2.179e-10,2.179e-10,
540.407,6.688e-11,6.688e-11,
540.412,2.018e-11,2.018e-11,
540.417,5.985e-12,5.985e-12,
540.422,1.745e-12,1.745e-12,
540.611,4.856e-12,4.856e-12,
540.616,1.687e-11,1.687e-11,
540.621,5.763e-11,5.763e-11,
540.626,1.935e-10,1.935e-10,
540.631,6.388e-10,6.388e-10,
540.636,2.073e-9,2.073e-9,
540.642,8.323e-9,8.323e-9,
540.647,2.601e-8,2.601e-8,
540.652,7.992e-8,7.992e-8,
540.657,2.414e-7,2.414e-7,
540.662,7.167e-7,7.167e-7,
540.667,2.092e-6,2.092e-6,
540.672,6.003e-6,6.003e-6,
540.677,1.693e-5,1.693e-5,
540.682,4.696e-5,4.696e-5,
540.687,1.280e-4,1.280e-4,
540.692,3.431e-4,3.431e-4,
540.698,1.095e-3,1.095e-3,
540.703,2.826e-3,2.826e-3,
540.708,7.170e-3,7.170e-3,
540.713,1.789e-2,1.789e-2,
540.718,4.386e-2,4.386e-2,
540.723,1.057e-1,1.057e-1,
540.728,2.505e-1,2.505e-1,
540.733,5.837e-1,5.837e-1,
540.738,1.337e+0,1.337e+0,
540.743,3.009e+0,3.009e+0,
540.749,7.791e+0,7.791e+0,
540.754,1.689e+1,1.689e+1,
540.759,3.601e+1,3.601e+1,
540.764,7.546e+1,7.546e+1,
540.769,1.554e+2,1.554e+2,
540.774,3.148e+2,3.148e+2,
540.779,6.266e+2,6.266e+2,
540.784,1.226e+3,1.226e+3,
540.789,2.359e+3,2.359e+3,
540.794,4.462e+3,4.462e+3,
540.800,9.373e+3,9.373e+3,
540.805,1.707e+4,1.707e+4,
540.810,3.057e+4,3.057e+4,
540.815,5.382e+4,5.382e+4,
540.820,9.313e+4,9.313e+4,
540.825,1.584e+5,1.584e+5,
540.830,2.650e+5,2.650e+5,
540.835,4.356e+5,4.356e+5,
540.840,7.040e+5,7.040e+5,
540.845,1.119e+6,1.119e+6,
540.850,1.747e+6,1.747e+6,
540.856,2.917e+6,2.917e+6,
540.861,4.388e+6,4.388e+6,
540.866,6.489e+6,6.489e+6,
540.871,9.434e+6,9.434e+6,
540.876,1.348e+7,1.348e+7,
540.881,1.894e+7,1.894e+7,
540.886,2.616e+7,2.616e+7,
540.891,3.552e+7,3.552e+7,
540.896,4.741e+7,4.741e+7,
540.901,6.221e+7,6.221e+7,
540.907,8.426e+7,8.426e+7,
540.912,1.065e+8,1.065e+8,
540.917,1.323e+8,1.323e+8,
540.922,1.615e+8,1.615e+8,
540.927,1.940e+8,1.940e+8,
540.932,2.289e+8,2.289e+8,
540.937,2.656e+8,2.656e+8,
540.942,3.029e+8,3.029e+8,
540.947,3.397e+8,3.397e+8,
540.952,3.744e+8,3.744e+8,
540.958,4.114e+8,4.114e+8,
540.963,4.368e+8,4.368e+8,
540.968,4.559e+8,4.559e+8,
540.973,4.677e+8,4.677e+8,
540.978,4.717e+8,4.717e+8,
540.983,4.677e+8,4.677e+8,
540.988,4.559e+8,4.559e+8,
540.993,4.368e+8,4.368e+8,
540.998,4.114e+8,4.114e+8,
541.003,3.810e+8,3.810e+8,
541.008,3.468e+8,3.468e+8,
541.014,3.029e+8,3.029e+8,
541.019,2.656e+8,2.656e+8,
541.024,2.289e+8,2.289e+8,
541.029,1.940e+8,1.940e+8,
541.034,1.615e+8,1.615e+8,
541.039,1.323e+8,1.323e+8,
541.044,1.065e+8,1.065e+8,
541.049,8.426e+7,8.426e+7,
541.054,6.554e+7,6.554e+7,
541.059,5.012e+7,5.012e+7,
541.065,3.552e+7,3.552e+7,
541.070,2.616e+7,2.616e+7,
541.075,1.894e+7,1.894e+7,
541.080,1.348e+7,1.348e+7,
541.085,9.434e+6,9.434e+6,
541.090,6.489e+6,6.489e+6,
541.095,4.388e+6,4.388e+6,
541.100,2.917e+6,2.917e+6,
541.105,1.906e+6,1.906e+6,
541.110,1.225e+6,1.225e+6,
541.116,7.040e+5,7.040e+5,
541.121,4.356e+5,4.356e+5,
541.126,2.650e+5,2.650e+5,
541.131,1.584e+5,1.584e+5,
541.136,9.313e+4,9.313e+4,
541.141,5.382e+4,5.382e+4,
541.146,3.057e+4,3.057e+4,
541.151,1.707e+4,1.707e+4,
541.156,9.373e+3,9.373e+3,
541.161,5.058e+3,5.058e+3,
541.166,2.684e+3,2.684e+3,
541.172,1.226e+3,1.226e+3,
541.177,6.266e+2,6.266e+2,
541.182,3.148e+2,3.148e+2,
541.187,1.554e+2,1.554e+2,
541.192,7.546e+1,7.546e+1,
541.197,3.601e+1,3.601e+1,
541.202,1.689e+1,1.689e+1,
541.207,7.791e+0,7.791e+0,
541.212,3.532e+0,3.532e+0,
541.217,1.574e+0,1.574e+0,
541.223,5.837e-1,5.837e-1,
541.228,2.505e-1,2.505e-1,
541.233,1.057e-1,1.057e-1,
541.238,4.386e-2,4.386e-2,
541.243,1.789e-2,1.789e-2,
541.248,7.170e-3,7.170e-3,
541.253,2.826e-3,2.826e-3,
541.258,1.095e-3,1.095e-3,
541.263,4.170e-4,4.170e-4,
541.268,1.561e-4,1.561e-4,
541.274,4.696e-5,4.696e-5,
541.279,1.693e-5,1.693e-5,
541.284,6.003e-6,6.003e-6,
541.289,2.092e-6,2.092e-6,
541.294,7.167e-7,7.167e-7,
541.299,2.414e-7,2.414e-7,
541.304,7.992e-8,7.992e-8,
541.309,2.601e-8,2.601e-8,
541.314,8.323e-9,8.323e-9,
541.319,2.618e-9,2.618e-9,
541.324,8.095e-10,8.095e-10,
541.330,1.935e-10,1.935e-10,
541.335,5.763e-11,5.763e-11,
541.340,1.687e-11,1.687e-11,
562.487,8.066e-13,8.066e-13,
562.492,2.630e-12,2.630e-12,
562.497,8.443e-12,8.443e-12,
562.502,2.668e-11,2.668e-11,
562.507,8.298e-11,8.298e-11,
562.512,2.541e-10,2.541e-10,
562.517,7.657e-10,7.657e-10,
562.522,2.271e-9,2.271e-9,
562.527,6.632e-9,6.632e-9,
562.532,1.906e-8,1.906e-8,
562.538,6.628e-8,6.628e-8,
562.543,1.840e-7,1.840e-7,
562.548,5.029e-7,5.029e-7,
562.553,1.353e-6,1.353e-6,
562.558,3.582e-6,3.582e-6,
562.563,9.336e-6,9.336e-6,
562.568,2.395e-5,2.395e-5,
562.573,6.049e-5,6.049e-5,
562.578,1.504e-4,1.504e-4,
562.583,3.679e-4,3.679e-4,
562.588,8.862e-4,8.862e-4,
562.594,2.492e-3,2.492e-3,
562.599,5.798e-3,5.798e-3,
562.604,1.328e-2,1.328e-2,
562.609,2.993e-2,2.993e-2,
562.614,6.641e-2,6.641e-2,
562.619,1.451e-1,1.451e-1,
562.624,3.119e-1,3.119e-1,
562.629,6.600e-1,6.600e-1,
562.634,1.375e+0,1.375e+0,
562.639,2.819e+0,2.819e+0,
562.645,6.535e+0,6.535e+0,
562.650,1.294e+1,1.294e+1,
562.655,2.523e+1,2.523e+1,
562.660,4.842e+1,4.842e+1,
562.665,9.147e+1,9.147e+1,
562.670,1.701e+2,1.701e+2,
562.675,3.113e+2,3.113e+2,
562.680,5.608e+2,5.608e+2,
562.685,9.945e+2,9.945e+2,
562.690,1.736e+3,1.736e+3,
562.696,3.318e+3,3.318e+3,
562.701,5.594e+3,5.594e+3,
562.706,9.284e+3,9.284e+3,
562.711,1.517e+4,1.517e+4,
562.716,2.439e+4,2.439e+4,
562.721,3.861e+4,3.861e+4,
562.726,6.015e+4,6.015e+4,
562.731,9.225e+4,9.225e+4,
562.736,1.393e+5,1.393e+5,
562.741,2.070e+5,2.070e+5,
562.746,3.028e+5,3.028e+5,
562.752,4.680e+5,4.680e+5,
562.757,6.613e+5,6.613e+5,
562.762,9.196e+5,9.196e+5,
562.767,1.259e+6,1.259e+6,
562.772,1.697e+6,1.697e+6,
562.777,2.250e+6,2.250e+6,
562.782,2.938e+6,2.938e+6,
562.787,3.776e+6,3.776e+6,
562.792,4.777e+6,4.777e+6,
562.797,5.949e+6,5.949e+6,
562.803,7.581e+6,7.581e+6,
562.808,9.119e+6,9.119e+6,
562.813,1.080e+7,1.080e+7,
562.818,1.258e+7,1.258e+7,
562.823,1.443e+7,1.443e+7,
562.828,1.630e+7,1.630e+7,
562.833,1.812e+7,1.812e+7,
562.838,1.982e+7,1.982e+7,
562.843,2.135e+7,2.135e+7,
562.848,2.263e+7,2.263e+7,
562.854,2.377e+7,2.377e+7,
562.859,2.434e+7,2.434e+7,
562.864,2.454e+7,2.454e+7,
562.869,2.434e+7,2.434e+7,
562.874,2.377e+7,2.377e+7,
562.879,2.285e+7,2.285e+7,
562.884,2.163e+7,2.163e+7,
562.889,2.014e+7,2.014e+7,
562.894,1.847e+7,1.847e+7,
562.899,1.667e+7,1.667e+7,
562.904,1.481e+7,1.481e+7,
562.910,1.258e+7,1.258e+7,
562.915,1.080e+7,1.080e+7,
562.920,9.119e+6,9.119e+6,
562.925,7.581e+6,7.581e+6,
562.930,6.204e+6,6.204e+6,
562.935,4.998e+6,4.998e+6,
562.940,3.963e+6,3.963e+6,
562.945,3.093e+6,3.093e+6,
562.950,2.377e+6,2.377e+6,
562.955,1.797e+6,1.797e+6,
562.961,1.259e+6,1.259e+6,
562.966,9.196e+5,9.196e+5,
562.971,6.613e+5,6.613e+5,
562.976,4.680e+5,4.680e+5,
562.981,3.261e+5,3.261e+5,
562.986,2.236e+5,2.236e+5,
562.991,1.510e+5,1.510e+5,
562.996,1.003e+5,1.003e+5,
563.001,6.561e+4,6.561e+4,
563.006,4.224e+4,4.224e+4,
563.012,2.439e+4,2.439e+4,
563.017,1.517e+4,1.517e+4,
563.022,9.284e+3,9.284e+3,
563.027,5.594e+3,5.594e+3,
563.032,3.318e+3,3.318e+3,
563.037,1.937e+3,1.937e+3,
563.042,1.113e+3,1.113e+3,
563.047,6.297e+2,6.297e+2,
563.052,3.506e+2,3.506e+2,
563.057,1.922e+2,1.922e+2,
563.062,1.037e+2,1.037e+2,
563.068,4.842e+1,4.842e+1,
563.073,2.523e+1,2.523e+1,
563.078,1.294e+1,1.294e+1,
563.083,6.535e+0,6.535e+0,
563.088,3.248e+0,3.248e+0,
563.093,1.589e+0,1.589e+0,
563.098,7.653e-1,7.653e-1,
563.103,3.628e-1,3.628e-1,
563.108,1.693e-1,1.693e-1,
563.113,7.774e-2,7.774e-2,
563.119,2.993e-2,2.993e-2,
563.124,1.328e-2,1.328e-2,
563.129,5.798e-3,5.798e-3,
563.134,2.492e-3,2.492e-3,
563.139,1.055e-3,1.055e-3,
563.144,4.392e-4,4.392e-4,
563.149,1.801e-4,1.801e-4,
563.154,7.266e-5,7.266e-5,
563.159,2.886e-5,2.886e-5,
563.164,1.129e-5,1.129e-5,
563.170,3.582e-6,3.582e-6,
563.175,1.353e-6,1.353e-6,
563.180,5.029e-7,5.029e-7,
563.185,1.840e-7,1.840e-7,
563.190,6.628e-8,6.628e-8,
563.195,2.350e-8,2.350e-8,
563.200,8.202e-9,8.202e-9,
563.205,2.818e-9,2.818e-9,
563.210,9.529e-10,9.529e-10,
563.215,3.172e-10,3.172e-10,
563.220,1.039e-10,1.039e-10,
563.226,2.668e-11,2.668e-11,
563.231,8.443e-12,8.443e-12,
563.236,2.630e-12,2.630e-12,
563.241,8.066e-13,8.066e-13,
564.561,5.477e-13,5.477e-13,
564.566,1.776e-12,1.776e-12,
564.571,5.671e-12,5.671e-12,
564.576,1.783e-11,1.783e-11,
564.581,5.516e-11,5.516e-11,
564.586,1.680e-10,1.680e-10,
564.592,6.264e-10,6.264e-10,
564.597,1.843e-9,1.843e-9,
564.602,5.341e-9,5.341e-9,
564.607,1.523e-8,1.523e-8,
564.612,4.277e-8,4.277e-8,
