Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
645.56,3.167e-3,,3.167e-3
645.61,3.408e-3,,3.408e-3
645.66,3.861e-3,,3.861e-3
645.71,4.525e-3,,4.525e-3
645.76,5.402e-3,,5.402e-3
645.81,6.496e-3,,6.496e-3
645.86,7.810e-3,,7.810e-3
645.91,9.346e-3,,9.346e-3
645.96,1.110e-2,,1.110e-2
646.01,1.307e-2,,1.307e-2
646.06,1.525e-2,,1.525e-2
646.11,1.760e-2,,1.760e-2
646.16,2.012e-2,,2.012e-2
646.21,2.275e-2,,2.275e-2
646.26,2.547e-2,,2.547e-2
646.31,2.821e-2,,2.821e-2
646.36,3.093e-2,,3.093e-2
646.41,3.357e-2,,3.357e-2
646.46,3.606e-2,,3.606e-2
646.51,3.835e-2,,3.835e-2
646.56,4.037e-2,,4.037e-2
646.61,4.208e-2,,4.208e-2
646.66,4.343e-2,,4.343e-2
646.71,4.438e-2,,4.438e-2
646.76,4.490e-2,,4.490e-2
646.81,4.499e-2,,4.499e-2
646.86,4.464e-2,,4.464e-2
646.91,4.386e-2,,4.386e-2
646.96,4.267e-2,,4.267e-2
647.01,4.112e-2,,4.112e-2
647.06,3.923e-2,,3.923e-2
647.11,3.706e-2,,3.706e-2
647.16,3.467e-2,,3.467e-2
647.21,3.212e-2,,3.212e-2
647.26,2.946e-2,,2.946e-2
647.31,2.675e-2,,2.675e-2
647.36,2.405e-2,,2.405e-2
647.41,2.140e-2,,2.140e-2
647.46,1.885e-2,,1.885e-2
647.51,1.643e-2,,1.643e-2
647.56,1.418e-2,,1.418e-2
647.61,1.211e-2,,1.211e-2
647.66,1.023e-2,,1.023e-2
647.71,8.558e-3,,8.558e-3
647.76,7.080e-3,,7.080e-3
647.81,5.795e-3,,5.795e-3
647.86,4.692e-3,,4.692e-3
647.91,3.758e-3,,3.758e-3
647.96,2.978e-3,,2.978e-3
648.01,2.333e-3,,2.333e-3
648.06,1.808e-3,,1.808e-3
648.11,1.386e-3,,1.386e-3
648.16,1.050e-3,,1.050e-3
648.21,7.869e-4,,7.869e-4
648.26,5.831e-4,,5.831e-4
648.31,4.271e-4,,4.271e-4
648.36,3.094e-4,,3.094e-4
648.41,2.215e-4,,2.215e-4
648.46,1.568e-4,,1.568e-4
648.51,1.097e-4,,1.097e-4
648.56,7.591e-5,,7.591e-5
648.61,5.191e-5,,5.191e-5
648.66,3.508e-5,,3.508e-5
648.71,2.344e-5,,2.344e-5
648.76,1.548e-5,,1.548e-5
648.81,1.010e-5,,1.010e-5
648.86,6.516e-6,,6.516e-6
648.91,4.154e-6,,4.154e-6
648.96,2.617e-6,,2.617e-6
649.01,1.630e-6,,1.630e-6
649.06,1.003e-6,,1.003e-6
649.11,6.101e-7,,6.101e-7
649.16,3.667e-7,,3.667e-7
649.21,2.178e-7,,2.178e-7
649.26,1.279e-7,,1.279e-7
649.31,7.419e-8,,7.419e-8
649.36,4.254e-8,,4.254e-8
649.41,2.411e-8,,2.411e-8
649.46,1.353e-8,,1.353e-8
649.51,7.542e-9,,7.542e-9
649.56,4.236e-9,,4.236e-9
649.61,2.506e-9,,2.506e-9
649.66,1.752e-9,,1.752e-9
649.71,1.704e-9,,1.704e-9
649.76,2.341e-9,,2.341e-9
649.81,3.878e-9,,3.878e-9
649.86,6.834e-9,,6.834e-9
649.91,1.217e-8,,1.217e-8
649.96,2.157e-8,,2.157e-8
650.01,3.784e-8,,3.784e-8
650.06,6.564e-8,,6.564e-8
650.11,1.126e-7,,1.126e-7
650.16,1.908e-7,,1.908e-7
650.21,3.196e-7,,3.196e-7
650.26,5.291e-7,,5.291e-7
650.31,8.657e-7,,8.657e-7
650.36,1.400e-6,,1.400e-6
650.41,2.238e-6,,2.238e-6
650.46,3.535e-6,,3.535e-6
650.51,5.520e-6,,5.520e-6
650.56,8.518e-6,,8.518e-6
650.61,1.299e-5,,1.299e-5
650.66,1.959e-5,,1.959e-5
650.71,2.919e-5,,2.919e-5
650.76,4.299e-5,,4.299e-5
650.81,6.259e-5,,6.259e-5
650.86,9.006e-5,,9.006e-5
650.91,1.281e-4,,1.281e-4
650.96,1.801e-4,,1.801e-4
651.01,2.503e-4,,2.503e-4
651.06,3.439e-4,,3.439e-4
651.11,4.671e-4,,4.671e-4
651.16,6.273e-4,,6.273e-4
651.21,8.327e-4,,8.327e-4
651.26,1.093e-3,,1.093e-3
651.31,1.418e-3,,1.418e-3
651.36,1.820e-3,,1.820e-3
651.41,2.310e-3,,2.310e-3
651.46,2.900e-3,,2.900e-3
651.51,3.600e-3,,3.600e-3
651.56,4.421e-3,,4.421e-3
651.61,5.372e-3,,5.372e-3
651.66,6.459e-3,,6.459e-3
651.71,7.685e-3,,7.685e-3
651.76,9.051e-3,,9.051e-3
651.81,1.055e-2,,1.055e-2
651.86,1.219e-2,,1.219e-2
651.91,1.394e-2,,1.394e-2
651.96,1.579e-2,,1.579e-2
652.01,1.774e-2,,1.774e-2
652.06,1.974e-2,,1.974e-2
652.11,2.180e-2,,2.180e-2
652.16,2.387e-2,,2.387e-2
652.21,2.593e-2,,2.593e-2
652.26,2.796e-2,,2.796e-2
652.31,2.994e-2,,2.994e-2
652.36,3.183e-2,,3.183e-2
652.41,3.362e-2,,3.362e-2
652.46,3.528e-2,,3.528e-2
652.51,3.678e-2,,3.678e-2
652.56,3.811e-2,,3.811e-2
652.61,3.923e-2,,3.923e-2
652.66,4.014e-2,,4.014e-2
652.71,4.080e-2,,4.080e-2
652.76,4.120e-2,,4.120e-2
652.81,4.133e-2,,4.133e-2
652.86,4.117e-2,,4.117e-2
652.91,4.072e-2,,4.072e-2
652.96,3.997e-2,,3.997e-2
653.01,3.892e-2,,3.892e-2
653.06,3.760e-2,,3.760e-2
653.11,3.601e-2,,3.601e-2
653.16,3.419e-2,,3.419e-2
653.21,3.217e-2,,3.217e-2
653.26,2.999e-2,,2.999e-2
653.31,2.769e-2,,2.769e-2
653.36,2.532e-2,,2.532e-2
653.41,2.292e-2,,2.292e-2
653.46,2.053e-2,,2.053e-2
653.51,1.821e-2,,1.821e-2
653.56,1.598e-2,,1.598e-2
653.61,1.387e-2,,1.387e-2
653.66,1.191e-2,,1.191e-2
653.71,1.011e-2,,1.011e-2
653.76,8.494e-3,,8.494e-3
653.81,7.056e-3,,7.056e-3
653.86,5.796e-3,,5.796e-3
653.91,4.707e-3,,4.707e-3
653.96,3.780e-3,,3.780e-3
654.01,3.001e-3,,3.001e-3
654.06,2.356e-3,,2.356e-3
654.11,1.828e-3,,1.828e-3
654.16,1.402e-3,,1.402e-3
654.21,1.063e-3,,1.063e-3
654.26,7.969e-4,,7.969e-4
654.31,5.904e-4,,5.904e-4
654.36,4.324e-4,,4.324e-4
654.41,3.130e-4,,3.130e-4
654.46,2.240e-4,,2.240e-4
654.51,1.584e-4,,1.584e-4
654.56,1.107e-4,,1.107e-4
654.61,7.650e-5,,7.650e-5
654.66,5.225e-5,,5.225e-5
654.71,3.526e-5,,3.526e-5
654.76,2.353e-5,,2.353e-5
654.81,1.551e-5,,1.551e-5
654.86,1.011e-5,,1.011e-5
654.91,6.512e-6,,6.512e-6
654.96,4.146e-6,,4.146e-6
655.01,2.609e-6,,2.609e-6
655.06,1.622e-6,,1.622e-6
655.11,9.972e-7,,9.972e-7
655.16,6.058e-7,,6.058e-7
655.21,3.637e-7,,3.637e-7
655.26,2.158e-7,,2.158e-7
655.31,1.266e-7,,1.266e-7
655.36,7.339e-8,,7.339e-8
655.41,4.204e-8,,4.204e-8
655.46,2.381e-8,,2.381e-8
655.51,1.332e-8,,1.332e-8
655.56,7.370e-9,,7.370e-9
655.61,4.029e-9,,4.029e-9
655.66,2.177e-9,,2.177e-9
655.71,1.163e-9,,1.163e-9
655.76,6.136e-10,,6.136e-10
655.81,3.201e-10,,3.201e-10
655.86,1.650e-10,,1.650e-10
655.91,8.408e-11,,8.408e-11
655.96,4.234e-11,,4.234e-11
656.01,2.108e-11,,2.108e-11
656.06,1.037e-11,,1.037e-11
656.11,5.041e-12,,5.041e-12
656.16,2.422e-12,,2.422e-12
656.21,1.151e-12,,1.151e-12
656.26,5.401e-13,,5.401e-13
656.31,2.505e-13,,2.505e-13
656.36,1.149e-13,,1.149e-13
656.41,5.206e-14,,5.206e-14
656.46,2.332e-14,,2.332e-14
656.51,1.032e-14,,1.032e-14
656.56,4.516e-15,,4.516e-15
656.61,1.953e-15,,1.953e-15
656.66,8.346e-16,,8.346e-16
656.71,3.525e-16,,3.525e-16
656.76,1.472e-16,,1.472e-16
656.81,6.072e-17,,6.072e-17
656.86,2.476e-17,,2.476e-17
656.91,9.979e-18,,9.979e-18
678.22,5.622e-18,,5.622e-18
678.27,1.349e-17,,1.349e-17
678.32,3.202e-17,,3.202e-17
678.37,7.521e-17,,7.521e-17
678.42,1.748e-16,,1.748e-16
678.47,4.017e-16,,4.017e-16
678.52,9.135e-16,,9.135e-16
678.57,2.055e-15,,2.055e-15
678.62,4.575e-15,,4.575e-15
678.67,1.007e-14,,1.007e-14
678.72,2.194e-14,,2.194e-14
678.77,4.729e-14,,4.729e-14
678.82,1.008e-13,,1.008e-13
678.87,2.127e-13,,2.127e-13
678.92,4.439e-13,,4.439e-13
678.97,9.165e-13,,9.165e-13
679.02,1.872e-12,,1.872e-12
679.07,3.783e-12,,3.783e-12
679.12,7.562e-12,,7.562e-12
679.17,1.496e-11,,1.496e-11
679.22,2.926e-11,,2.926e-11
679.27,5.665e-11,,5.665e-11
679.32,1.085e-10,,1.085e-10
679.37,2.055e-10,,2.055e-10
679.42,3.853e-10,,3.853e-10
679.47,7.144e-10,,7.144e-10
679.52,1.311e-9,,1.311e-9
679.57,2.379e-9,,2.379e-9
679.62,4.271e-9,,4.271e-9
679.67,7.587e-9,,7.587e-9
679.72,1.333e-8,,1.333e-8
679.77,2.318e-8,,2.318e-8
679.82,3.987e-8,,3.987e-8
679.87,6.785e-8,,6.785e-8
679.92,1.142e-7,,1.142e-7
679.97,1.903e-7,,1.903e-7
680.02,3.135e-7,,3.135e-7
680.07,5.110e-7,,5.110e-7
680.12,8.241e-7,,8.241e-7
680.17,1.315e-6,,1.315e-6
680.22,2.075e-6,,2.075e-6
680.27,3.241e-6,,3.241e-6
680.32,5.007e-6,,5.007e-6
680.37,7.653e-6,,7.653e-6
680.42,1.157e-5,,1.157e-5
680.47,1.731e-5,,1.731e-5
680.52,2.562e-5,,2.562e-5
680.57,3.751e-5,,3.751e-5
680.62,5.433e-5,,5.433e-5
680.67,7.786e-5,,7.786e-5
680.72,1.104e-4,,1.104e-4
680.77,1.548e-4,,1.548e-4
680.82,2.148e-4,,2.148e-4
680.87,2.949e-4,,2.949e-4
680.92,4.005e-4,,4.005e-4
680.97,5.381e-4,,5.381e-4
681.02,7.152e-4,,7.152e-4
681.07,9.406e-4,,9.406e-4
681.12,1.224e-3,,1.224e-3
681.17,1.575e-3,,1.575e-3
681.22,2.005e-3,,2.005e-3
681.27,2.526e-3,,2.526e-3
681.32,3.149e-3,,3.149e-3
681.37,3.882e-3,,3.882e-3
681.42,4.735e-3,,4.735e-3
681.47,5.714e-3,,5.714e-3
681.52,6.822e-3,,6.822e-3
681.57,8.058e-3,,8.058e-3
681.62,9.416e-3,,9.416e-3
681.67,1.088e-2,,1.088e-2
681.72,1.245e-2,,1.245e-2
681.77,1.409e-2,,1.409e-2
681.82,1.577e-2,,1.577e-2
681.87,1.746e-2,,1.746e-2
681.92,1.913e-2,,1.913e-2
681.97,2.073e-2,,2.073e-2
682.02,2.223e-2,,2.223e-2
682.07,2.359e-2,,2.359e-2
682.12,2.475e-2,,2.475e-2
682.17,2.570e-2,,2.570e-2
682.22,2.640e-2,,2.640e-2
682.27,2.683e-2,,2.683e-2
682.32,2.697e-2,,2.697e-2
682.37,2.683e-2,,2.683e-2
682.42,2.640e-2,,2.640e-2
682.47,2.570e-2,,2.570e-2
682.52,2.475e-2,,2.475e-2
682.57,2.359e-2,,2.359e-2
682.62,2.223e-2,,2.223e-2
682.67,2.073e-2,,2.073e-2
682.72,1.913e-2,,1.913e-2
682.77,1.746e-2,,1.746e-2
682.82,1.577e-2,,1.577e-2
682.87,1.409e-2,,1.409e-2
682.92,1.245e-2,,1.245e-2
682.97,1.088e-2,,1.088e-2
683.02,9.416e-3,,9.416e-3
683.07,8.058e-3,,8.058e-3
683.12,6.822e-3,,6.822e-3
683.17,5.714e-3,,5.714e-3
683.22,4.735e-3,,4.735e-3
683.27,3.882e-3,,3.882e-3
683.32,3.149e-3,,3.149e-3
683.37,2.526e-3,,2.526e-3
683.42,2.005e-3,,2.005e-3
683.47,1.575e-3,,1.575e-3
683.52,1.224e-3,,1.224e-3
683.57,9.406e-4,,9.406e-4
683.62,7.152e-4,,7.152e-4
683.67,5.381e-4,,5.381e-4
683.72,4.005e-4,,4.005e-4
683.77,2.949e-4,,2.949e-4
683.82,2.148e-4,,2.148e-4
683.87,1.548e-4,,1.548e-4
683.92,1.104e-4,,1.104e-4
683.97,7.786e-5,,7.786e-5
684.02,5.433e-5,,5.433e-5
684.07,3.751e-5,,3.751e-5
684.12,2.562e-5,,2.562e-5
684.17,1.731e-5,,1.731e-5
684.22,1.157e-5,,1.157e-5
684.27,7.653e-6,,7.653e-6
684.32,5.007e-6,,5.007e-6
684.37,3.241e-6,,3.241e-6
684.42,2.075e-6,,2.075e-6
684.47,1.315e-6,,1.315e-6
684.52,8.241e-7,,8.241e-7
684.57,5.110e-7,,5.110e-7
684.62,3.135e-7,,3.135e-7
684.67,1.903e-7,,1.903e-7
684.72,1.142e-7,,1.142e-7
684.77,6.785e-8,,6.785e-8
684.82,3.987e-8,,3.987e-8
684.87,2.318e-8,,2.318e-8
684.92,1.333e-8,,1.333e-8
684.97,7.587e-9,,7.587e-9
685.02,4.271e-9,,4.271e-9
685.07,2.379e-9,,2.379e-9
685.12,1.311e-9,,1.311e-9
685.17,7.144e-10,,7.144e-10
685.22,3.853e-10,,3.853e-10
685.27,2.055e-10,,2.055e-10
685.32,1.085e-10,,1.085e-10
685.37,5.665e-11,,5.665e-11
685.42,2.926e-11,,2.926e-11
685.47,1.496e-11,,1.496e-11
685.52,7.562e-12,,7.562e-12
685.57,3.783e-12,,3.783e-12
685.62,1.872e-12,,1.872e-12
685.67,9.165e-13,,9.165e-13
685.72,4.439e-13,,4.439e-13
685.77,2.127e-13,,2.127e-13
685.82,1.008e-13,,1.008e-13
685.87,4.729e-14,,4.729e-14
685.92,2.194e-14,,2.194e-14
685.97,1.007e-14,,1.007e-14
686.02,4.575e-15,,4.575e-15
686.07,2.055e-15,,2.055e-15
686.12,9.135e-16,,9.135e-16
686.17,4.017e-16,,4.017e-16
686.22,1.748e-16,,1.748e-16
686.27,7.521e-17,,7.521e-17
686.32,3.202e-17,,3.202e-17
686.37,1.349e-17,,1.349e-17
686.42,5.622e-18,,5.622e-18
735.54,2.786e-16,,2.786e-16
735.59,6.251e-16,,6.251e-16
735.64,1.390e-15,,1.390e-15
735.69,3.062e-15,,3.062e-15
735.74,6.684e-15,,6.684e-15
735.79,1.446e-14,,1.446e-14
735.84,3.099e-14,,3.099e-14
735.89,6.583e-14,,6.583e-14
735.94,1.386e-13,,1.386e-13
735.99,2.890e-13,,2.890e-13
736.04,5.972e-13,,5.972e-13
736.09,1.223e-12,,1.223e-12
736.14,2.482e-12,,2.482e-12
736.19,4.990e-12,,4.990e-12
736.24,9.943e-12,,9.943e-12
736.29,1.963e-11,,1.963e-11
736.34,3.841e-11,,3.841e-11
736.39,7.446e-11,,7.446e-11
736.44,1.430e-10,,1.430e-10
736.49,2.723e-10,,2.723e-10
736.54,5.136e-10,,5.136e-10
736.59,9.600e-10,,9.600e-10
736.64,1.778e-9,,1.778e-9
736.69,3.263e-9,,3.263e-9
736.74,5.935e-9,,5.935e-9
736.79,1.069e-8,,1.069e-8
736.84,1.910e-8,,1.910e-8
736.89,3.379e-8,,3.379e-8
736.94,5.925e-8,,5.925e-8
736.99,1.030e-7,,1.030e-7
737.04,1.772e-7,,1.772e-7
737.09,3.024e-7,,3.024e-7
737.14,5.112e-7,,5.112e-7
737.19,8.563e-7,,8.563e-7
737.24,1.421e-6,,1.421e-6
737.29,2.338e-6,,2.338e-6
737.34,3.811e-6,,3.811e-6
737.39,6.155e-6,,6.155e-6
737.44,9.850e-6,,9.850e-6
737.49,1.562e-5,,1.562e-5
737.54,2.455e-5,,2.455e-5
737.59,3.822e-5,,3.822e-5
737.64,5.898e-5,,5.898e-5
737.69,9.017e-5,,9.017e-5
737.74,1.366e-4,,1.366e-4
737.79,2.051e-4,,2.051e-4
737.84,3.051e-4,,3.051e-4
737.89,4.498e-4,,4.498e-4
737.94,6.570e-4,,6.570e-4
737.99,9.510e-4,,9.510e-4
738.04,1.364e-3,,1.364e-3
738.09,1.939e-3,,1.939e-3
738.14,2.730e-3,,2.730e-3
738.19,3.810e-3,,3.810e-3
738.24,5.269e-3,,5.269e-3
738.29,7.220e-3,,7.220e-3
738.34,9.804e-3,,9.804e-3
738.39,1.319e-2,,1.319e-2
738.44,1.759e-2,,1.759e-2
738.49,2.324e-2,,2.324e-2
738.54,3.042e-2,,3.042e-2
738.59,3.946e-2,,3.946e-2
738.64,5.072e-2,,5.072e-2
738.69,6.461e-2,,6.461e-2
738.74,8.155e-2,,8.155e-2
738.79,1.020e-1,,1.020e-1
738.84,1.264e-1,,1.264e-1
738.89,1.552e-1,,1.552e-1
738.94,1.889e-1,,1.889e-1
738.99,2.278e-1,,2.278e-1
739.04,2.722e-1,,2.722e-1
739.09,3.223e-1,,3.223e-1
739.14,3.781e-1,,3.781e-1
739.19,4.396e-1,,4.396e-1
739.24,5.064e-1,,5.064e-1
739.29,5.781e-1,,5.781e-1
739.34,6.540e-1,,6.540e-1
739.39,7.330e-1,,7.330e-1
739.44,8.142e-1,,8.142e-1
739.49,8.961e-1,,8.961e-1
739.54,9.773e-1,,9.773e-1
739.59,1.056e+0,,1.056e+0
739.64,1.131e+0,,1.131e+0
739.69,1.200e+0,,1.200e+0
739.74,1.262e+0,,1.262e+0
739.79,1.315e+0,,1.315e+0
739.84,1.358e+0,,1.358e+0
739.89,1.389e+0,,1.389e+0
739.94,1.408e+0,,1.408e+0
739.99,1.415e+0,,1.415e+0
740.04,1.408e+0,,1.408e+0
740.09,1.389e+0,,1.389e+0
740.14,1.358e+0,,1.358e+0
740.19,1.315e+0,,1.315e+0
740.24,1.262e+0,,1.262e+0
740.29,1.200e+0,,1.200e+0
740.34,1.131e+0,,1.131e+0
740.39,1.056e+0,,1.056e+0
740.44,9.773e-1,,9.773e-1
740.49,8.961e-1,,8.961e-1
740.54,8.142e-1,,8.142e-1
740.59,7.330e-1,,7.330e-1
740.64,6.540e-1,,6.540e-1
740.69,5.781e-1,,5.781e-1
740.74,5.064e-1,,5.064e-1
740.79,4.396e-1,,4.396e-1
740.84,3.781e-1,,3.781e-1
740.89,3.223e-1,,3.223e-1
740.94,2.722e-1,,2.722e-1
740.99,2.278e-1,,2.278e-1
741.04,1.889e-1,,1.889e-1
741.09,1.552e-1,,1.552e-1
741.14,1.264e-1,,1.264e-1
741.19,1.020e-1,,1.020e-1
741.24,8.155e-2,,8.155e-2
741.29,6.461e-2,,6.461e-2
741.34,5.072e-2,,5.072e-2
741.39,3.946e-2,,3.946e-2
741.44,3.042e-2,,3.042e-2
741.49,2.324e-2,,2.324e-2
741.54,1.759e-2,,1.759e-2
741.59,1.319e-2,,1.319e-2
741.64,9.804e-3,,9.804e-3
741.69,7.220e-3,,7.220e-3
741.74,5.269e-3,,5.269e-3
741.79,3.810e-3,,3.810e-3
741.84,2.730e-3,,2.730e-3
741.89,1.939e-3,,1.939e-3
741.94,1.364e-3,,1.364e-3
741.99,9.510e-4,,9.510e-4
742.04,6.570e-4,,6.570e-4
742.09,4.498e-4,,4.498e-4
742.14,3.051e-4,,3.051e-4
742.19,2.051e-4,,2.051e-4
742.24,1.366e-4,,1.366e-4
742.29,9.017e-5,,9.017e-5
742.34,5.898e-5,,5.898e-5
742.39,3.822e-5,,3.822e-5
742.44,2.455e-5,,2.455e-5
742.49,1.562e-5,,1.562e-5
742.54,9.850e-6,,9.850e-6
742.59,6.155e-6,,6.155e-6
742.64,3.811e-6,,3.811e-6
742.69,2.338e-6,,2.338e-6
742.74,1.421e-6,,1.421e-6
742.79,8.563e-7,,8.563e-7
742.84,5.112e-7,,5.112e-7
742.89,3.024e-7,,3.024e-7
742.94,1.772e-7,,1.772e-7
742.99,1.030e-7,,1.030e-7
743.04,5.925e-8,,5.925e-8
743.09,3.379e-8,,3.379e-8
743.14,1.910e-8,,1.910e-8
743.19,1.069e-8,,1.069e-8
743.24,5.935e-9,,5.935e-9
743.29,3.263e-9,,3.263e-9
743.34,1.778e-9,,1.778e-9
743.39,9.600e-10,,9.600e-10
743.44,5.136e-10,,5.136e-10
743.49,2.723e-10,,2.723e-10
743.54,1.430e-10,,1.430e-10
743.59,7.446e-11,,7.446e-11
743.64,3.841e-11,,3.841e-11
743.69,1.963e-11,,1.963e-11
743.74,9.943e-12,,9.943e-12
743.79,4.990e-12,,4.990e-12
743.84,2.482e-12,,2.482e-12
743.89,1.223e-12,,1.223e-12
743.94,5.972e-13,,5.972e-13
743.99,2.890e-13,,2.890e-13
744.04,1.386e-13,,1.386e-13
744.09,6.583e-14,,6.583e-14
744.14,3.099e-14,,3.099e-14
744.19,1.446e-14,,1.446e-14
744.24,6.684e-15,,6.684e-15
744.29,3.062e-15,,3.062e-15
744.34,1.390e-15,,1.390e-15
744.39,6.251e-16,,6.251e-16
744.44,2.786e-16,,2.786e-16
753.34,2.231e-16,,2.231e-16
753.39,4.913e-16,,4.913e-16
753.44,1.073e-15,,1.073e-15
753.49,2.322e-15,,2.322e-15
753.54,4.981e-15,,4.981e-15
753.59,1.059e-14,,1.059e-14
753.64,2.234e-14,,2.234e-14
753.69,4.669e-14,,4.669e-14
753.74,9.675e-14,,9.675e-14
753.79,1.987e-13,,1.987e-13
753.84,4.047e-13,,4.047e-13
753.89,8.170e-13,,8.170e-13
753.94,1.635e-12,,1.635e-12
753.99,3.243e-12,,3.243e-12
754.04,6.379e-12,,6.379e-12
754.09,1.244e-11,,1.244e-11
754.14,2.404e-11,,2.404e-11
754.19,4.605e-11,,4.605e-11
754.24,8.747e-11,,8.747e-11
754.29,1.647e-10,,1.647e-10
754.34,3.074e-10,,3.074e-10
754.39,5.689e-10,,5.689e-10
754.44,1.043e-9,,1.043e-9
754.49,1.898e-9,,1.898e-9
754.54,3.421e-9,,3.421e-9
754.59,6.113e-9,,6.113e-9
754.64,1.083e-8,,1.083e-8
754.69,1.902e-8,,1.902e-8
754.74,3.312e-8,,3.312e-8
754.79,5.716e-8,,5.716e-8
754.84,9.779e-8,,9.779e-8
754.89,1.659e-7,,1.659e-7
754.94,2.789e-7,,2.789e-7
754.99,4.649e-7,,4.649e-7
755.04,7.682e-7,,7.682e-7
755.09,1.258e-6,,1.258e-6
755.14,2.044e-6,,2.044e-6
755.19,3.290e-6,,3.290e-6
755.24,5.250e-6,,5.250e-6
755.29,8.306e-6,,8.306e-6
755.34,1.303e-5,,1.303e-5
755.39,2.025e-5,,2.025e-5
755.44,3.122e-5,,3.122e-5
755.49,4.770e-5,,4.770e-5
755.54,7.224e-5,,7.224e-5
755.59,1.085e-4,,1.085e-4
755.64,1.615e-4,,1.615e-4
755.69,2.383e-4,,2.383e-4
755.74,3.486e-4,,3.486e-4
755.79,5.055e-4,,5.055e-4
755.84,7.267e-4,,7.267e-4
755.89,1.036e-3,,1.036e-3
755.94,1.463e-3,,1.463e-3
755.99,2.049e-3,,2.049e-3
756.04,2.845e-3,,2.845e-3
756.09,3.916e-3,,3.916e-3
756.14,5.343e-3,,5.343e-3
756.19,7.227e-3,,7.227e-3
756.24,9.691e-3,,9.691e-3
756.29,1.288e-2,,1.288e-2
756.34,1.697e-2,,1.697e-2
756.39,2.217e-2,,2.217e-2
756.45,3.021e-2,,3.021e-2
756.5,3.871e-2,,3.871e-2
756.55,4.919e-2,,4.919e-2
756.6,6.195e-2,,6.195e-2
756.65,7.734e-2,,7.734e-2
756.7,9.573e-2,,9.573e-2
756.75,1.175e-1,,1.175e-1
756.8,1.429e-1,,1.429e-1
756.85,1.723e-1,,1.723e-1
756.9,2.059e-1,,2.059e-1
756.95,2.440e-1,,2.440e-1
757,2.866e-1,,2.866e-1
757.05,3.338e-1,,3.338e-1
757.1,3.854e-1,,3.854e-1
757.15,4.410e-1,,4.410e-1
757.2,5.004e-1,,5.004e-1
757.25,5.628e-1,,5.628e-1
757.3,6.274e-1,,6.274e-1
757.35,6.935e-1,,6.935e-1
757.4,7.599e-1,,7.599e-1
757.45,8.254e-1,,8.254e-1
757.5,8.888e-1,,8.888e-1
757.55,9.487e-1,,9.487e-1
757.6,1.004e+0,,1.004e+0
757.65,1.053e+0,,1.053e+0
757.7,1.095e+0,,1.095e+0
757.75,1.129e+0,,1.129e+0
757.8,1.154e+0,,1.154e+0
757.85,1.169e+0,,1.169e+0
757.9,1.174e+0,,1.174e+0
757.95,1.169e+0,,1.169e+0
758,1.154e+0,,1.154e+0
758.05,1.129e+0,,1.129e+0
758.1,1.095e+0,,1.095e+0
758.15,1.053e+0,,1.053e+0
758.2,1.004e+0,,1.004e+0
758.25,9.487e-1,,9.487e-1
758.3,8.888e-1,,8.888e-1
758.35,8.254e-1,,8.254e-1
758.4,7.599e-1,,7.599e-1
758.45,6.935e-1,,6.935e-1
758.5,6.274e-1,,6.274e-1
758.55,5.628e-1,,5.628e-1
758.6,5.004e-1,,5.004e-1
758.65,4.410e-1,,4.410e-1
758.7,3.854e-1,,3.854e-1
758.75,3.338e-1,,3.338e-1
758.8,2.866e-1,,2.866e-1
758.85,2.440e-1,,2.440e-1
758.9,2.059e-1,,2.059e-1
758.95,1.723e-1,,1.723e-1
759,1.429e-1,,1.429e-1
759.05,1.175e-1,,1.175e-1
759.1,9.573e-2,,9.573e-2
759.15,7.734e-2,,7.734e-2
759.2,6.195e-2,,6.195e-2
759.25,4.919e-2,,4.919e-2
759.3,3.871e-2,,3.871e-2
759.35,3.021e-2,,3.021e-2
759.4,2.337e-2,,2.337e-2
759.45,1.792e-2,,1.792e-2
759.5,1.362e-2,,1.362e-2
759.55,1.027e-2,,1.027e-2
759.6,7.669e-3,,7.669e-3
759.65,5.680e-3,,5.680e-3
759.7,4.170e-3,,4.170e-3
759.75,3.035e-3,,3.035e-3
759.8,2.190e-3,,2.190e-3
759.85,1.566e-3,,1.566e-3
759.9,1.110e-3,,1.110e-3
759.95,7.806e-4,,7.806e-4
760,5.439e-4,,5.439e-4
760.05,3.757e-4,,3.757e-4
760.1,2.573e-4,,2.573e-4
760.15,1.747e-4,,1.747e-4
760.2,1.175e-4,,1.175e-4
760.25,7.842e-5,,7.842e-5
760.3,5.186e-5,,5.186e-5
760.35,3.400e-5,,3.400e-5
760.4,2.210e-5,,2.210e-5
760.45,1.424e-5,,1.424e-5
760.5,9.095e-6,,9.095e-6
760.55,5.759e-6,,5.759e-6
760.6,3.615e-6,,3.615e-6
760.65,2.249e-6,,2.249e-6
760.7,1.388e-6,,1.388e-6
760.75,8.485e-7,,8.485e-7
760.8,5.144e-7,,5.144e-7
760.85,3.091e-7,,3.091e-7
760.9,1.842e-7,,1.842e-7
760.95,1.088e-7,,1.088e-7
761,6.368e-8,,6.368e-8
761.05,3.696e-8,,3.696e-8
761.1,2.127e-8,,2.127e-8
761.15,1.213e-8,,1.213e-8
761.2,6.860e-9,,6.860e-9
761.25,3.847e-9,,3.847e-9
761.3,2.141e-9,,2.141e-9
761.35,1.186e-9,,1.186e-9
761.4,6.603e-10,,6.603e-10
761.45,3.817e-10,,3.817e-10
